"","AshFDwPM","AshOnly","DWpM","WWP","PDW"
"SL18-SF-13-FG2xSL18-JS-9-MG2",-0.0380391977196581,0.158782738351249,0.0361789567782932,0.232203385211679,-0.101925525082622
"SL18-JS-19-FG2xSA18-CB-10-MG3",0.178867764575867,0.154737416557928,0.0155872842445452,-0.0180725690005535,-0.0169799581972102
"SL18-CC-6-FG1xSL18-JS-5-MG2",-0.102698535423634,0.483233599883695,-0.104093638590997,-0.199951402815781,-0.389576446317017
"SL18-CC-12-FG2xSL18-LL-9-MG4",0.23072181008591,1.08658966545016,0.218356056353704,0.645411420036318,-0.0886629491629594
"SL18-NL-3-FG1xSL18-OI-7-MG3",0.0227160341215481,0.227410944693975,0.0221068242845507,0.150119340423939,-0.162755120355685
"SL18-NL-5-FG1xSL18-OI-14-MG1",-0.00612551887358119,0.0840446500885961,0.0260006460040588,-0.0485003601845735,0.0321385302257617
"SL18-NC-8-FG1xSL18-NL-7-MG2",-0.0851093292768303,-0.0479829636624291,-0.0835564133602504,-0.291992191892177,0.195185351207804
"SL18-JS-5-FG2xSL18-OI-5-MG3",-0.0721653650064166,-0.665881316615216,-0.127240431030328,-0.397549888517927,-0.0751650309831549
"SL18-CC-10-FG4xSL18-NC-2-MG2",0.142198301303778,0.137914862563789,0.147892291993752,0.453059325436935,0.0369315382644513
"SL18-NC-5-FG3xSL18-OI-2-MG2",-0.00327212703981101,-0.0635280110403774,-0.109263810053956,-0.317101849129137,0.0457281824994809
"SL18-OI-16-FG2xSL18-OI-18-MG1",0.000189738781639257,-0.365666901997999,-0.0792815840565431,-0.29780824770366,0.329964733033556
"SL18-CC-1-FG2xSL18-NC-11-MG2",-0.117775057605518,0.569285166388587,-0.0739607377626757,-0.170777686196958,-0.0177849915292426
"SL18-CC-12-FG3xSL18-NC-11-MG2",0.0280679254686028,0.391030634865542,0.0221007863482762,0.096032381271329,-0.0136749801377549
"SA18-CB-7-FG1xSL18-LD-1-MG1",0.101218623954886,-0.0628507356298237,0.0353118210869021,0.0472268371525894,0.229176175944515
"SL18-NC-10-FG3xSA18-CB-3-MG2",-0.0183344741401622,0.1266690637115,-0.116189257371783,-0.312718605044366,-0.833022156592794
"SA18-CB-5-FG1xSA18-CB-10-MG1",0.0743682354157824,-0.414763383290281,0.123620953083192,0.304138786046829,-0.0920990794236114
"SL18-UCONN-S142-MG5",0.0393382613430835,-0.494044261497019,0.0272529197564817,0.154292124688501,-0.00897927985169221
"SL18-UCONN-S142-MG3",0.0393382613430831,-0.494044261497017,0.0272529197564811,0.1542921246885,-0.00897927985169262
"SL18-UCONN-S142-FG4",0.039338261343083,-0.494044261497018,0.0272529197564811,0.1542921246885,-0.00897927985169312
"SL18-UCONN-S142-FG3",0.0393382613430831,-0.494044261497018,0.0272529197564812,0.154292124688501,-0.00897927985169373
"SL18-UCONN-S142-MG1",0.0393382613430837,-0.494044261497015,0.027252919756482,0.154292124688503,-0.0089792798516932
