"","x"
"wetWgtPerM",0.644348248650983
"percDryWgt",-0.345421162953534
"dryWgtPerM",0.708296436995653
"Ash",-0.5213305995748
"AshFDwPM",-0.303483079187411
"densityBlades",0.510219726765522
"bladeLength",0.301230203118804
"bladeMaxWidth",0.175994027794158
"bladeThickness",0.307526911409441
"stipeLength",0.498106661896573
"stipeDiameter",0.652688384556209
