"","x"
"AshFDwPM",0.30847923291707
"AshOnly",0.114971968836068
"dryWgtPerM",0.476798921927837
"C:N ratio",0.0309799411681681
"wetWgtPlot",0.531374515956624
"percDryWgt",0.0406896968975554
"plotDensity",0.28906211134258
"bladeLength",0.0642496914846126
"bladeMaxWidth",0.120256441054482
"bladeThickness",0.481250653081752
"stipeLength",0.229276054539134
"stipeDiameter",0.573826663459593
