"","x"
"AshFDwPM",0.363476140901397
"AshOnly",0.167029426163729
"dryWgtPerM",0.353090437501183
"C:N ratio",0.0707725133062289
"wetWgtPlot",0.408160672074098
"percDryWgt",0.239507823013404
"plotDensity",0.302465781242189
"bladeLength",0.192190996609137
"bladeMaxWidth",0.0941063062902068
"bladeThickness",0.693717470674804
"stipeLength",0.330456840995553
"stipeDiameter",0.709866196163095
