"","AshFDwPM","AshOnly","DWpM","WWP","PDW"
"SL18-JS-9-FG3",-0.00459243127208711,0.0464673163100109,4.35346674348815e-05,0.00564751420692558,-0.263472790662976
"SL18-SF-13-FG2",0.0154215773238829,-0.127577673984033,0.000843548998701726,0.00665925835366655,0.0583904409613737
"SL18-JS-19-FG2",-0.0241082545553982,0.295923642662627,-0.000381019700118891,0.00570950857112338,-0.418756698043165
"SL18-CC-6-FG1",-0.00366997794985808,0.0692684845037405,0.000945895961908052,0.00756721311148322,0.237692718113252
"SL18-NL-5-FG1",-0.0230004029164368,0.0395688044143157,-0.000737693343356204,-0.00273526106436397,-0.359004155119768
"SL18-NC-8-FG1",-0.0051976937558811,-0.0533888667221826,-0.000806491869095841,-0.00497545008582195,-0.124743009408094
"SL18-JS-5-FG2",0.000358965203511395,-0.0344950015042547,-0.000262490827334869,-0.00129240879198303,-0.0893775324475099
"SL18-CC-10-FG4",-0.00712906126872135,0.0190479398211827,-0.000436871684882367,-0.00191830906247071,-0.126243333136307
"SL18-NC-5-FG3",-0.000402348018280107,0.0318031712433089,-0.000623437769466152,0.00121296850492707,-0.288972675212605
"SL18-OI-16-FG2",0.0057794484993602,0.0447319908349993,4.64203846786466e-05,0.00344189229606615,-0.202402504569549
"SL18-SF-19-MG2",0.048313462244722,0.000415061239358347,0.000692862705833642,0.0106383214055299,-0.0837082477086742
"SL18-OI-4-MG1",0.0488387856374741,0.237754885718555,0.0015958677901906,0.0187206021974965,-0.567837464605869
"SL18-OI-11-MG2",0.00896791026693763,0.164168331198876,-2.23865271245791e-05,0.00559034829102956,0.00139745247174965
"SL18-OI-14-MG2",-0.100516812535818,0.182712759684089,-0.00323554979664796,-0.0226792099541993,-0.598664606614655
"SL18-OI-15-MG1",-0.0971557170518139,0.462166493868035,-0.00205629586708138,-0.0139227898343776,-0.24475528685554
"SL18-OI-16-MG1",-0.101311203550748,0.657728532662359,-0.00187193565825562,-0.0111153463727492,-0.374610457649668
"SL18-SF-17-MG1",-0.0215596942980592,0.122933921476958,-0.000807615809895731,-0.00357370029805864,-0.231026000253245
"SA18-CB-7-MG2",0.0238918926124957,-0.130600516712258,-0.000182816386068031,-0.00256496574363928,-0.0104557783814859
"SL18-NL-3-MG2",-0.0166218349201122,0.209761525661919,-0.000823286942768833,-0.00446453433259924,-0.0658273067016977
"SA18-CB-7-MG1",-0.0134888030977323,0.0666688991052349,-0.00133974169113425,-0.0137751333714585,0.105771181507737
"SL18-SF-19-MG1",-0.00954638234073718,0.361890926493537,-0.000201200540228511,0.00610023729732271,-0.398613595528353
"SL18-SF-15-MG2",0.000117455715661326,0.303045354545296,-0.000255094464649692,0.0028869200414975,-0.382404823256133
"SA18-CB-2-MG3",-0.063052981533317,0.800913529983189,-0.00183330068717386,-0.00459033749653412,-0.0564062242063504
"SL18-NL-5-MG1",0.00725047633155894,-0.0150007488314392,-0.000324479481712296,-0.00266652469589499,-0.177052233304674
"SL18-SF-15-MG1",-0.0130816333926623,0.0847071558733607,-4.09454899100248e-05,0.00350142596360034,-0.184700260261836
"SA18-CB-4-MG3",0.0416670733916013,0.189676267525079,0.000998426427471788,0.00527728950178094,0.34087225589381
"SA18-CB-5-MG3",-0.02138216951632,0.111676172383038,-0.00181817378420302,-0.0126660407713493,-0.310096279551076
"SL18-LD-13-MG2",0.00932747747346806,-0.131265509272049,-0.00199321470106082,-0.0235170710305114,-0.160204002298163
"SL18-LD-3-MG2",-0.0494704827094934,-0.334035562864619,-0.00163430908167998,-0.0244167511405482,1.39739566471373
"SL18-NL-6-MG1",-0.0449490514597547,-0.461067090839372,-0.0021413330065357,-0.0275879145897774,1.00214094705908
"SL18-SF-17-MG2",0.0198472128105076,-0.123866296441413,-3.37647172406219e-05,-0.00422102841880963,-0.0302682734666413
"SL18-SF-13-MG2",0.0289330831592475,-0.231016419818893,-0.000414338125487717,-0.00922954856454382,-0.16157096787518
"SL18-OI-9-MG3",0.0523566340540223,-0.328215403954296,0.00112154714664933,-0.00206623470478345,0.167888336780521
"SL18-LD-10-MG1",0.0131203647977259,0.0244367958977821,0.000325136034483359,-0.000266221452900158,0.103674462056946
