"","x"
"wetWgtPerM",0.946330850224734
"percDryWgt",0.941311408837272
"dryWgtPerM",0.976087927904849
"densityBlades",0.994687690434121
"bladeLength",0.939764484402466
"bladeMaxWidth",0.996772853582875
"bladeThickness",0.89394449119886
"stipeLength",0.623924046515336
"stipeDiameter",0.731398927753728
