"","x"
"dryWgtPerM",0.0880500557531245
"wetWgtPerM",0.134262158394312
"percDryWgt",0.165932942089117
"plotDensity",0.0201479248410767
"bladeLength",0.782816764312551
"bladeMaxWidth",0.597332356959276
"bladeThickness",0.565355650448073
"stipeLength",0.781991545224405
"stipeDiameter",0.752471224812783
