"","x"
"dryWgtPerM",0.442343294079478
"wetWgtPerM",0.539617442238084
"percDryWgt",0.0211252281087989
"plotDensity",0.35904677654929
"bladeLength",0.412529997547248
"bladeMaxWidth",0.5798193487692
"bladeThickness",0.481417634786366
"stipeLength",0.581526446270515
"stipeDiameter",0.49577980385694
