"","DWpM","WWpM","PDW","BDns","BLen","BMax","BThk","SLen","SDia"
"SL18-OI-4",0.0238584031863288,-0.252252330143959,0.136898782720108,16.3446662819256,-65.3171075608654,-1.858580204048,-0.243612118261881,-8.04784117249513,-1.35796792652026
"SL18-OI-5",-0.0533867662727407,-0.59507889575529,0.110122840328268,-18.1086391205391,-7.27281860217137,3.89235016601499,0.0272747590128913,-1.34383390612304,-0.495202027603208
"SL18-OI-6",0.137963742023172,0.765793677254202,0.293850275286826,-26.9871675127365,-20.2539583874947,4.97058789366926,0.040485112643229,10.2322498849518,0.923049201190899
"SL18-OI-11",0.0217933758468924,0.484980625781505,-0.00805714311715325,-8.95727187056601,12.318362380101,1.06054190372239,0.0126314916093592,3.3621750580398,0.529874999315818
"SL18-OI-15",0.086242004427477,0.778289961057807,0.0356765756726747,18.9013212550206,11.3851612350838,-0.083432866416517,0.129037079184553,2.55494890289301,0.805043064035483
"SL18-OI-16",-0.132312761892376,-1.233491596916,0.0748570710970116,-2.93671239276703,8.76228709341351,-2.04226511348576,-0.0920773811461691,2.84204259640632,-0.327793686574396
"SL18-OI-17",-0.0120362611613323,-0.140534052782096,0.00596508773880971,-20.0263894199062,-7.30567947653251,0.661771022455527,0.0446174479906096,-19.5418061178975,-2.20306013451626
"SL18-OI-18",-0.0208310401407912,-0.57358877698817,0.18402799119474,-38.5209112870817,20.3911401353426,4.61917815066124,0.0184476759417911,5.16753518921192,0.554704904228433
"SL18-LD-1",-0.0430361612400191,-0.94005648861251,0.164477249989047,-22.2555697259678,22.1264095085103,-1.44311196396883,0.105930871128812,5.49082571240071,0.456377751906885
"SL18-LD-3",0.00334178633503413,-0.198769382262036,0.0788491081695093,-8.76038973149218,-1.23649676463321,-1.04120602232622,0.00647906342817981,1.59640161536271,-0.414190807002487
"SL18-LD-4",0.000810356010468882,-0.254303017019221,0.0778787495005675,-11.7832276223501,10.8483991175836,4.22046014725041,0.130015882812054,13.7600189491204,1.77726778721997
"SL18-LD-5",-0.0293417615964523,-0.344899198042827,0.0272600593494409,-21.9125623257755,29.3287475218962,-1.90491454849365,0.000971543888304276,-6.08411914847027,-0.228884082303064
"SL18-LD-9",0.0122326132345574,-0.222982740817843,0.081902177345461,-27.9485183824778,7.58959882161665,-0.641580910652835,0.080885288455228,-11.5262014070017,-0.509941925524033
"SL18-LD-10",0.0158042359357893,-0.0460012494437092,0.0603072373731558,2.47179965528572,35.2197282930063,-2.50197547263189,0.339336113582744,6.23343695180399,0.554619243108534
"SL18-LD-13",-0.0517543260532573,-0.597060272160958,0.0832066209837613,8.21195050119934,31.1032586334774,-1.84509879753105,-0.0393397519628669,0.823627646314814,-0.44051566755331
"SL18-FW-2",0.0774388757733067,0.74937753584356,0.0127766212328729,13.2437897278202,-1.95904851081964,-1.4787257493068,0.0145767760449757,1.74632589842599,0.279197060095761
"SL18-FI-1",0.0665347225793541,0.633497184841705,0.000924465597348701,12.6884062434403,-0.278557121908625,-2.31445931491883,0.0587871966750851,-2.29778645567741,-0.183933832063826
"SL18-FI-2",0.0656387431707257,0.629376469994858,0.00137772431578653,11.7150174235665,-5.44298781865589,-1.38358989289734,0.0208151347331228,-2.81080073703712,-0.126974423987432
"SL18-CC-1",0.0635356604637722,0.552705766569258,0.032431987514289,6.90355754883683,1.80682722488023,5.36455608962259,0.192325815317093,-4.30603832818325,0.440555872387062
"SL18-CC-2",0.0320795140584349,0.767934636741459,-0.124575906441196,-8.14246148887281,25.9124913535691,3.1267268420805,0.0595571193758059,8.01285864058412,0.220588321317946
"SL18-CC-3",0.242271187077419,2.61630419859178,-0.0156358288993833,12.5531430181375,55.6544665365379,2.54111079855231,0.0522532005916312,-2.20347664913458,0.573676018660347
"SL18-CC-4",0.00758411207010254,0.26457406243823,-0.0399814334772554,-5.60102223732011,-8.05704194017261,2.95629496048887,0.0069321761489505,-4.78503487089838,-0.358711337199329
"SL18-CC-5",0.00390496583032368,0.320122698619945,-0.113332180059386,-6.03395799536794,18.2969382749759,-4.44513125345473,-0.202941921248176,-8.21696662532055,-1.56358309561948
"SL18-CC-6",0.0457347342781999,0.429371573012918,-0.0485668388599315,-12.6409580451309,-17.2319488817231,0.664194655285963,-0.0590456968839594,6.98487756338862,0.935881627750004
"SL18-CC-7",-0.0721392263598765,-0.570907163881703,-0.0661632286521519,10.3296080817724,-11.8383419147749,4.42251290599068,0.0603849362936657,15.3657123334534,1.41305915879801
"SL18-CC-8",-0.0352669927333542,-0.0960363450294806,-0.07696663440546,-0.641415932827891,-31.0138624282663,2.35887379728275,-0.204789119236035,-1.86864289443365,-0.453947797388796
"SL18-CC-9",-0.0333702611709824,-0.139447947989761,-0.0486485890426367,-1.31505367075013,1.76507591798217,4.38116970549688,-0.0241752190627923,2.83872135674086,-0.0203089047239701
"SL18-CC-12",0.216451078893038,2.45296453166851,-0.0455537492784785,42.3749309741851,-38.7878242424449,-1.97344066044457,-0.115795887324109,-7.44098391095357,-1.09358718677517
"SL18-FW-14",0.0668662771035551,0.605343700483304,0.0195985421883943,8.32995925547723,0.984371973969185,-0.234501720834492,0.0262523663813138,-0.158031497932827,0.2479455399055
"SL18-NC-2",0.0765752553332883,0.344839382903206,0.0248785292063302,47.0916937942419,-17.2944888134865,1.4318254017245,-0.0144008826521827,0.127742234081658,0.174670630906538
"SL18-NC-1",-0.100092456302203,-0.849609141138302,-0.0436739082160218,-4.86428303559826,-0.541957324377827,6.69612506324361,-0.0248211939671846,2.36734302721234,0.543685021025458
"SL18-NC-5",-0.135460368282553,-1.13892396851685,-0.104183061412879,-14.1465319911884,-23.1801928360291,3.80838884554739,0.00363076978698518,-9.19497805075141,-0.132283309607203
"SL18-JS-6",-0.0267686242062193,-0.412526264457982,0.263298423317482,-8.33080787617601,30.5536420486246,2.90031829109828,-0.10545300856707,7.40818243177401,0.510195459664957
"SL18-JS-5",-0.101913823481863,-0.693395295332015,-0.202696451681617,-4.54164823416359,-1.40027337020667,-4.67286097237247,-0.0791223657758467,-13.9699670045185,-1.27250059469589
"SL18-JS-9",-0.160571771973168,-1.48427110291827,-0.0477762512751521,-11.8214187542974,-63.8568637184774,-0.998992697144675,-0.280035793903267,-3.97222924183529,-0.856265286266159
"SL18-NC-8",-0.10613843206313,-0.894910649474104,0.00397552777842755,-18.1858875649541,71.2308947195201,11.6964100808403,0.289865404512028,13.0287121535645,2.87006152189516
"SL18-NC-10",-0.18756690960921,-1.57101527903487,-0.255843541562541,-10.0076218798412,-9.89422744606185,-1.44691428647392,-0.0804471983658584,0.987693011425363,0.190213675292655
"SL18-NC-9",-0.0379304432925665,-0.26796858976814,0.0456031120670367,2.86249031593061,-43.4227670489458,-2.07322378006093,-0.206234169772272,-4.4928591059265,-0.83627093681658
"SL18-NC-12",-0.157939865484878,-1.40621984150638,-0.0327831676011301,-14.3339815773843,-15.3311771839432,-2.50973172904521,-0.0573365408858915,-7.04208507865144,-0.0176270284192958
"SL18-NL-2",-0.123925246066836,-1.33278077225478,-0.0429958500519719,-16.1361503624878,4.31619050988226,-0.915868881337776,0.0489747436816831,2.7248695594616,0.196625422191678
"SL18-NL-3",-0.0759635333881889,-0.674125315035408,-0.0874846948395828,-12.1834691388466,2.55824070357099,-0.472519806733325,-0.0489838541221663,11.8964095553032,0.0122100156545405
"SL18-NL-5",-0.0290738447889627,-0.329596417689904,-0.029204310458196,-1.79529056995177,6.7690161441831,0.138698891885405,-0.112866507592084,7.14720809917924,0.568414669151421
"SL18-NL-7",-0.0856919136036121,-0.884803486202323,0.0244581247202965,-26.8378032647271,-6.22149295046163,4.88459120353951,-0.0051273396471019,11.824239632152,0.736103988185245
"SL18-NL-6",-0.0101512270282674,0.134253836973426,-0.13113822566975,66.0977132893089,-29.0864893468744,-4.01543983355381,0.0206928467446535,4.96949636351388,0.178615937461511
"SL18-NL-9",-0.0944672374426862,-0.738462242221275,-0.180156201078738,-7.97286438780189,-17.140369467065,-1.21115585515527,-0.0990315223381495,11.3582062279483,0.678897519468969
"SL18-NL-10",-0.0541780576508441,-0.272724947875887,-0.0765860395000704,11.8767069935283,18.4915081169646,-5.03923696014236,0.240244918313892,-2.37997827900722,-0.0777921197923535
