"","DWpM","WWpM","PDW","BD"
"SL18-SF-13-FG2xSL18-NC-2-MG3",0.161334063374929,1.57395016950425,-0.603085884736299,33.5494467964486
"SL18-CC-1-FG2xSL18-OI-11-MG2",-0.0667907496685937,-0.535738770736911,0.0241626473253797,-2.37808588619756
"SL18-JS-16-FG1xSL18-CC-7-MG1",-0.0133146707675797,-0.00328938348471052,-0.233706563072165,-3.14204664636383
"SL18-JS-9-FG3xSL18-NL-2-MG1",-0.225727845006974,-1.79738103802353,-0.268694787668596,-31.5441200941809
"SL18-NC-15-FG2xSL18-OI-11-MG2",-0.0343027114696359,-0.225694133997996,-0.093405629392557,29.3587167373215
"SL18-CC-1-FG2xSL18-CC-2-MG6",-0.00288289064400769,0.195233800727431,-0.371735795388916,3.53221289270249
"SL18-NC-15-FG2xSL18-CC-2-MG6",0.0296051645638079,0.5052785798414,-0.489304083255979,35.2690178454697
"SA18-CB-2-FG3xSL18-JS-19-MG1",0.0366947255159383,0.348660547033827,0.327578037756568,-30.3025986123399
"SL18-CC-5-FG3xSL18-NC-2-MG1",0.112878570303056,1.28766336599007,-0.899709624667176,1.9458105495897
"SL18-JS-5-FG1xSL18-OI-18-MG4",-0.144988391169537,-1.06475147457572,-0.718311427229562,-36.2976604114655
"SL18-UCONN-S57-FG1xSL18-OI-11-MG1",0.00567282982786199,0.0465413040811482,-0.245259164816619,-12.3622708061155
"SL18-JS-5-FG2xSL18-CC-7-MG2",-0.0244424142144954,0.0628703258004154,-0.649194145090126,-17.6250871631631
"SL18-CC-6-FG1xSL18-OD-10-MG1",-0.0424578081639008,-0.320628462221702,-0.276737401425343,-12.4153662740667
"SL18-UCONN-S2-FG1xSL18-NC-2-MG3",0.0998434289587028,1.00419691560901,-0.385059690651424,23.3960686625895
"SL18-JS-19-FG3xSL18-OI-7-MG2",-0.0628980534882859,-0.538326432759582,-0.193278327376341,-35.1095523512101
"SL18-NC-12-FG2xSL18-OD-6-MG2",-0.104965268115676,-0.822098888739615,0.20605613848042,-3.40798532025496
"SL18-UCONN-S142-FG1xSL18-OI-15-MG1",0.0268644953690257,0.148837664887649,0.234623700661808,3.13998808739173
"SL18-CC-6-FG3xSL18-CC-7-MG1",-0.037523585646057,-0.0896871186701926,-0.648489620876666,-16.4433267846224
"SL18-LD-13-FG2xSL18-OD-3-MG1",-0.15277828639446,-1.25839772756511,0.291738140555297,-17.7967454393791
"SL18-SF-13-FG2xSL18-UCONN-S5-MG1",0.137246722990655,1.13656330348134,-0.281236653302441,31.1068374441156
"SL18-UCONN-S57-FG3xSL18-OI-11-MG3",-0.04679672991607,-0.39009910239437,-0.233059254396287,-13.2708844228737
"SL18-JS-16-FG1xSL18-OI-18-MG4",-0.0937792135517294,-0.918400401684186,0.347689777205454,-15.9698014588368
"SA18-CB-10-FG6xSL18-NC-2-MG3",0.162841129246489,1.41620655819204,-0.265104765008448,12.5513532209378
"SL18-SF-13-FG2xSL18-NC-2-MG1",0.166477983084013,1.48856868195246,-0.401534345541394,29.9807429250288
"SL18-JS-16-FG3xSL18-JS-9-MG3",-0.216076253845172,-1.6954553335818,-0.326640640396442,-41.3788673542343
