"","DWpM","WWpM","PDW","BD"
"SL18-NC-5",-0.00111635297805187,-0.0087429853534112,-0.0135471838809315,-2.49257525932437
"SL18-JS-6",-0.00491930620035606,-0.0846343286590182,-0.0103801342626756,6.97809634002843
"SL18-JS-5",-0.00343297564975579,-0.0300675252873737,-0.0184088647854973,-2.65201842720718
"SL18-JS-9",-0.00887751881096303,-0.0682363681862038,-0.0250637124662254,-0.927551875926981
"SL18-NC-8",0.00826464053330787,0.181697287750272,-0.020531218418947,7.99084528729071
"SL18-NC-10",-0.00471424331788858,-0.0550878272521685,-0.0188963832780742,-4.4667274961289
"SL18-NC-9",0.00253153496119925,0.046827704388904,-0.0133378919662644,0.991656952144402
"SL18-NC-12",-0.00271387031884514,-0.0493402029320677,-0.0107959664209359,-0.818858428731724
"SL18-NL-2",-0.0169342740871456,-0.503221913652409,-0.035921778145833,-8.94122659865934
"SL18-NL-3",-0.000401593362169581,-0.198299742822176,0.00200161602753449,-18.0060744380907
"SL18-NL-5",-0.0436073360801629,-0.661251517485807,-0.0212370472680381,-12.9451361538443
"SL18-NL-7",-0.0388664533350589,-0.649506654504497,-0.012235814653228,-50.5896466475126
"SL18-NL-6",0.0424468780469374,0.685844157165006,-0.0809596634958901,93.5581954293629
"SL18-NL-9",-0.0408727617985422,-0.0519514442032915,-0.102686966069043,0.157290284365069
"SL18-NL-10",-0.0251784753653856,0.0199603649543414,-0.0420519651871012,17.595362708836
"SL18-JS-19",0.00340273644516467,0.072190365268097,-0.0182569590423043,4.38203062698089
"SL18-JS-16",0.000892620826125574,0.0188866137970372,-0.0208925015009355,7.86635802542153
"SL18-JS-11",-0.00154763990775158,0.00744200983851463,-0.019926610496667,2.21377390197844
"SL18-BL-10",0.0122537243401007,0.289809883042579,-0.0107037541274051,14.1119611205818
"SL18-BL-11",0.0162271797690269,0.340365613351282,-0.0146007691607719,11.8754504613246
"SL18-BL-12",0.0133701340547561,0.241734651706361,-0.0100423267081741,9.71850202145782
"SL18-BL-13",0.0146270056153267,0.323512186274794,-0.0158411173928377,16.8429424331745
"SL18-BL-14",0.0146430603934271,0.273739910995801,-0.00474810868779588,7.17406697173154
"SL18-BL-15",0.0167512337541199,0.316358083120737,-0.0104446099020813,9.8323782647739
"SL18-BL-16",0.018374833995955,0.340495639289539,-0.00825737412083428,10.253567175392
"SL18-CC-10",-0.000036814779506076,0.00812066360804961,0.00551729935329591,-1.82116524029912
"SL18-CC-11",0.0017299447118867,0.0583550163978694,0.00435873198463824,-1.14311068970877
"SL18-SF-13",0.0373215183685571,0.145082939857131,0.0737781458956285,16.1922691754317
"SL18-OI-2",-0.0360823584331478,-0.768893539430447,0.0554850871096689,-33.2661584394677
"SL18-OI-14",0.0498809848303409,0.632955360348827,0.00630643991651925,-7.66572572272121
"SL18-PI-1",0.00632305914119294,0.181686003353914,-0.01882360958726,9.75253589184473
"SA18-CB-1",0.0526304223385427,0.992605084001193,-0.0434768975650533,27.870160278481
"SA18-CB-3",0.0308240387842282,0.752996150439373,-0.0552237359985579,1.27003041663563
"SA18-CB-4",0.0133460275212934,0.759667059181832,-0.065637282427446,-29.9734337530185
"SA18-CB-7",0.098406733130355,1.56626250580274,-0.0525727483206233,2.67001617299011
"SA18-CB-10",0.057041486139908,1.37830748533101,-0.0426852183834014,0.956124243354664
"SL18-NC-11",-0.0114181887719989,-0.239134433451405,-0.000952092427184129,-7.41902873061998
"SL18-TI-1",0.00461738304470672,0.117878031069197,-0.00616527067547015,0.872147579307433
"SL18-TI-2",0.00101688745587398,0.0651560780648069,-0.00337763301224626,2.02064691985675
"SL18-TI-3",0.0083388501836578,0.200536588955531,-0.0080802920713195,1.11981612965801
"SL18-TI-4",0.0113397604126959,0.284228225566175,-0.0154428131865619,8.44401491696395
"SL18-BL-17",0.00557573571177681,0.132235336043276,-0.00794884991730695,8.84828341818074
"SL18-OD-3",-0.017876253788443,-0.301874057904832,-0.00458567018064237,-12.6253560569482
"SL18-OD-5",-0.00879428369906241,-0.10252447678576,-0.0117155117464426,-2.97822488967159
"SL18-OD-6",-0.018336433862992,-0.318904326801815,-0.00379052976237752,-3.16661372429528
"SL18-OD-10",0.00832045035716686,0.111701808414963,-0.00109776796591208,4.41869324315678
"SA18-CB-2",0.00979358434997605,0.17578455846297,-0.0246788009523021,3.84575747935147
"SL18-NC-15",-0.00846641399050168,-0.0905217877357121,-0.0163843316657201,-7.72432482617111
"SL18-BL-18",0.00205512332881048,0.0719742077268026,-0.00403702403295907,9.95625857975684
"SL18-FW-21",0.00693107134921622,0.162269143780023,-0.0104164361819645,6.92020884595295
"SL18-SF-17",0.0227526139029887,0.448325924170416,-0.00488265272361919,1.11134556851505
"SL18-LL-9",-0.0616788306632465,-0.88300856236826,0.0145085133698458,-46.0673480177498
"SL18-LD-2",-0.0586088920927507,-1.47744436041093,0.188395473328433,-76.1753494752202
"SL18-FW-12",0.0036967846540475,0.140360633520067,-0.00876381797937408,0.253834567143738
"SL18-SF-19",0.0258388417848599,0.200790748174182,0.115534012144937,56.3950833869775
"SA18-CB-5",-0.000334067633607199,0.0623337085278218,-0.00921991105537406,-4.23418008708014
"SL18-SF-15",0.0816862558572155,1.24491422209501,-0.0453478447949133,35.1858097550616
"SL18-SF-18",0.00322142646109618,-0.151394048662009,0.0513869884092253,-6.74844340731433
"SA18-CB-9",0.0271697861874587,0.445426036934027,-0.0252864688771035,27.140671291195
"SL18-OI-7",0.00927553078909375,-0.019942900084014,-0.0142095275936609,78.0595051556453
"SL18-OI-9",0.014404509925056,0.220041339706433,-0.0114809533257263,28.7272725061195
"SL18-TI-5",0.00428489872269414,0.117557964876578,-0.00458759884891341,-2.50037339693573
"SL18-CB-2",0.0000000000000000792451513776879,0.00000000000000194989191154259,-0.000000000000000175693958250063,0.0000000000000177278149876009
"SL18-CB-3",-0.0000000000000000228059687984188,-0.000000000000000127495117583631,-0.00000000000000000170323709512356,-0.0000000000000625325322639167
"SL18-CB-4",0.0000000000000001415982284473,0.00000000000000250835639161722,0.0000000000000000459315699274332,0.00000000000000656977793011764
"SL18-CB-7",-0.00000000000000000577728729439693,0.000000000000000397290262850904,-0.00000000000000000305286331386122,0.0000000000000561821057383714
"SL18-TI-6",0.0000000000000000911109199699285,0.0000000000000017464004008761,-0.000000000000000105066253279489,0.0000000000000463497835229717
"SL18-OD-1",0.00000000000000001614307439814,-0.000000000000000795799129577247,0.0000000000000000533528943679765,-0.0000000000000671253223217945
"SL18-OD-4",0.000000000000000066323950777721,0.00000000000000177762695450517,0.00000000000000000913812605830027,0.00000000000000768385066050982
"SL19-LR-5",0.00000000000000000368651473130163,0.000000000000000692135516474215,-0.0000000000000000835880094276728,0.0000000000000106713007848724
"SL19-LR-2",0.000000000000000067903571327761,0.00000000000000205483094518964,-0.0000000000000000859335707801315,0.000000000000169534949429456
"SL18-DB-6",-0.0000000000000000450428471313845,0.000000000000000418718057464902,-0.0000000000000000955219094607176,-0.00000000000000192798081468413
"SL18-CB-10",-0.0000000000000000313628472451978,-0.000000000000000721482237717634,0.0000000000000000391271397736162,-0.0000000000000547900903427996
"SA18-CB-10-FG1",0.0479806314672354,1.41106821928776,-0.0378606658000132,14.3593989249272
"SL18-LD-10-FG1",0.000894356893219546,-0.196362878916814,0.00543424831696679,-0.26250007397801
"SL18-NL-6-FG1",0.086609092169653,1.43016676897867,-0.0740616407956754,143.365411920145
"SL18-LD-10-FG2",-0.0108296452602512,-0.332522317271819,0.0428325139496361,9.29455429113889
"SL18-NL-9-FG2",-0.00610892730900725,0.539815143912307,-0.0741670305245438,56.5770497363757
"SL18-OI-15-FG1",0.0680802173399021,1.21121317989471,-0.0193732650222086,51.2604366566403
"SL18-OI-16-FG3",0.0139683587092032,0.198394847926686,-0.00151190545504769,39.7585111136297
"SL18-LD-13-FG2",0.0229568768302213,0.346796703901841,0.031523512869508,38.819089570561
"SL18-OI-17-FG1",0.0220503174952668,0.522293769446428,-0.00579945759264452,9.41742033068499
"SL18-OI-18-FG1",0.0318521483248459,0.37643802675499,0.00870281318097526,-1.23849714657074
"SL18-OI-18-FG2",0.0147062305635028,-0.142207570814888,0.0482940710682058,-30.187362315757
"SL18-OI-2-FG2",-0.0266624780207367,-0.490001270713826,0.0336777122733299,-44.4435517454551
"SL18-LD-1-FG1",-0.0473743837349019,-0.838365890455372,0.0422412209219702,0.168791360398815
"SL18-OI-2-FG3",-0.0320955495658132,-0.606771333851238,0.0238100188113818,-11.2667790819314
"SL18-OI-6-FG1",-0.0401533719181049,-0.311484687031304,-0.0271296298465668,-70.8606400827089
"SL18-OI-9-FG1",0.000479905732149266,-0.0219309415876255,-0.0133983646736653,17.8033266442059
"SL18-SF-13-FG1",0.00820901026455881,-0.296494844837613,0.0813061878594359,-18.7593180775567
"SL18-LD-1-FG2",0.0189519604192385,0.188613629991194,-0.0052651077850893,21.8420892523618
"SA18-CB-4-FG3",0.00270540122190709,0.215691206685463,-0.034396602293775,-32.6358155650615
"SL18-LD-2-FG2",-0.0193495045993199,-0.920323473757142,0.158786591917269,-56.7114896257755
"SL18-LD-3-FG1",-0.0327262034368332,-0.654639541764644,0.0659114734816784,-47.8657353654429
"SL18-LD-3-FG2",0.00509255356326091,0.188398293418323,-0.0246361445537632,21.455745976429
"SL18-LD-4-FG3",-0.0110253566494997,-0.241370756495686,0.00518828067781344,-11.4372375222466
"SA18-CB-7-FG1",0.0631514844259035,1.03281075781595,-0.0291821171638027,7.56506160021338
"SL18-LD-9-FG2",-0.0361689078305889,-0.711681020971103,0.0579252449457092,-69.7096939121623
"SL18-LD-9-FG3",-0.002682857367796,-0.251923744387869,0.020870466570681,-16.1303399751742
"SL18-LL-9-FG3",-0.0702562403667054,-0.979042610473722,-0.0393860881415345,-24.9843109379418
"SL18-NL-10-FG1",0.00794760765857532,0.781997459088769,-0.0460303953660834,44.5441354931338
"SL18-NL-2-FG1",0.0317764200813092,0.0727660150706465,0.00193691330924044,14.508250636226
"SL18-NL-2-FG3",-0.0331720646603656,-0.610198952426244,-0.0196537571879681,-44.8475210344173
"SL18-NL-3-FG1",0.00545269260205165,-0.356860233379455,0.0147780572033301,-24.5310374879262
"SL18-NL-3-FG3",-0.00547681891173918,-0.222638314459087,-0.00313740863851518,-11.7078653957126
"SL18-OI-11-FG3",0.00651047230634054,0.120352033766442,-0.0104937012255665,19.139221893566
"SL18-JS-16-FG3",0.00381447724949172,0.0590139134695388,-0.00907438507336642,5.11859975060582
"SL18-CC-1-FG2",-0.000558614003877504,0.0112079343305087,0.00303410304632565,0.317454776605934
"SL18-CC-5-FG2",0.00291284899686233,0.0294969014654313,0.00614659687236281,0.284236019491132
"SL18-CC-5-FG3",0.00461661322522964,0.0637061921562761,0.000612813805795457,6.07504293547641
"SL18-JS-16-FG1",0.0129048583902399,0.220068657813862,-0.0176280602103581,16.4633016024133
"SL18-NC-12-FG2",-0.00524099029876661,-0.129311052616288,0.00518508822393809,-2.53860675108321
"SL18-OD-5-FG1",-0.00937689040459483,-0.115270700219222,-0.00872025310597216,-5.4904694653553
"SA18-CB-9-FG1",0.0271697934100359,0.445426265270641,-0.0252864691862579,27.1406654363114
"SL18-CC-5-FG1",-0.000962033317440808,-0.0218567088247212,0.00638079611268421,-0.0668926177783429
"SL18-CC-12-FG3",-0.00045343093934498,-0.00914682918781315,0.00328645556836383,-0.785993359862636
"SL18-SF-17-FG2",0.0178449550274112,0.318171464233632,-0.0127462871684714,12.2717955580837
"SL18-JS-5-FG1",-0.00318192149520844,-0.0242635772571262,-0.00876649623628355,-0.900809523605648
"SA18-CB-2-FG3",0.0158019122097313,0.261876904894473,-0.0194738367255826,15.3400505336076
"SL18-CC-3-FG1",-0.00866281000020068,-0.114381470918893,0.00193192069218362,-4.32707602671021
"SL18-NC-10-FG1",0.000996276895541028,0.0325978070858788,-0.0115676932990915,1.396781978497
"SL18-OI-17-FG4",-0.00225100359656398,-0.0277642066187487,-0.00657631614687579,-0.348504894965757
"SL18-CC-3-FG2",-0.0124615563159983,-0.176298695347833,0.00180115275013934,-6.06312744521052
"SL18-CC-1-FG1",-0.00214280608423326,0.0123893562849767,0.001071237424067,1.61136748539411
"SL18-OI-6-FG2",-0.00683454898760832,0.0200329171428626,-0.00384406058351731,-32.3378491405436
"SL18-CC-12-FG2",-0.00344647008903659,-0.0240454945658462,0.000821971812394161,-0.469356969160105
"SL18-NC-10-FG3",-0.00981020265167515,-0.109560813631538,-0.00608944967784725,-9.10720901245028
"SL18-CC-8-FG1",0.000461563659543896,0.0209629415414699,-0.00510340343812189,1.74495158958527
"SL18-NC-5-FG2",-0.000945743180884814,-0.0232980793056177,-0.00260400157823203,-1.92078029552529
"SL18-CC-6-FG3",0.00191435598027836,0.0428469312077665,0.000410309280499315,3.00964866415601
"SL18-NL-7-FG4",-0.0232514967861527,-0.36408548672202,-0.0070508420372751,-25.8654597767409
"SL18-CC-3-FG3",-0.00462841461817009,-0.0523720170667365,0.00191739231741325,-0.397264819031812
"SL18-JS-19-FG3",0.00114770304042487,0.0177508628923648,-0.00790334023756768,2.06424143502534
"SL18-NC-15-FG3",-0.0063901567325845,-0.0640906593766247,-0.0115798880089279,-7.45762138399049
"SL18-LL-9-FG2",-0.000754232380892555,0.0481257494648404,-0.0152873415490037,6.1397921916948
"SA18-CB-4-FG6",0.0113876950947966,0.453535225165921,-0.0328116948733123,-6.70510902701757
"SL18-JS-9-FG3",-0.00472123885634721,-0.0289285116726643,-0.0105165410441226,1.31817245389807
"SL18-SF-13-FG2",0.0245534368909855,0.294110752526494,0.0112034973080171,12.8523977768958
"SL18-JS-19-FG2",-0.00618377442175302,-0.0596161745438933,-0.00647528249131107,-3.5084713357984
"SL18-NL-5-FG1",-0.0152903715001178,-0.214051976420056,-0.0155312288690557,-1.68848304662665
"SL18-NC-8-FG1",0.00776716556094497,0.145179788426894,-0.0125919565909436,9.34343518729178
"SL18-SF-19-MG2",0.0247599656413561,0.658335894396703,0.030507939766704,54.6216644704249
"SL18-OI-4-MG1",-0.0116124933678202,-0.394496866957713,0.0578476785388429,-23.3653189119772
"SL18-OI-11-MG2",-0.018150248013532,-0.565563957174788,0.00540881168162854,18.7131655876289
"SL18-OI-14-MG2",0.0466504861859238,0.58788818686146,0.00894180154325802,-11.2555428133503
"SL18-OI-15-MG1",0.0686888016140326,0.883959474313677,-0.0172697613404878,58.5826776427154
"SL18-OI-16-MG1",0.0132994532917267,0.234835203960979,0.00336747555548189,28.4411926659015
"SL18-SF-17-MG1",0.0264174644923891,0.172175176486185,0.0256428150266295,-35.4471907555099
"SA18-CB-7-MG2",0.0849812709772731,1.06619669331621,-0.0305687022294354,19.6006982575989
"SL18-NL-3-MG2",-0.0428982153812718,-0.834394759829826,0.0210153500894268,-27.6125656573524
"SA18-CB-7-MG1",0.0534298341531541,0.971595670591797,-0.0418119140254298,4.02596364280394
"SL18-SF-19-MG1",0.0139984885007169,-0.3571469392874,0.142792859747146,29.9711946185075
"SL18-SF-15-MG2",0.0618705984472598,1.04096239490671,-0.035573966988272,17.5918770214256
"SA18-CB-2-MG3",-0.00493611946864041,0.0289314355587178,-0.0111286197072624,-24.4366097191297
"SL18-NL-5-MG1",-0.0528917207193728,-0.832322749150478,-0.00557866379318279,-23.7918348062935
"SL18-SF-15-MG1",0.0606591484585484,0.826415556906985,-0.0324481592399535,35.1871268679108
"SA18-CB-4-MG3",0.0117742073119418,0.886606807455358,-0.0392273632371372,-25.2657328349614
"SA18-CB-5-MG3",-0.0292797561666944,-0.44632741813723,0.0172843050516704,-28.2004690195081
"SL18-LD-13-MG2",0.000403729624323483,-0.210802914632835,0.0537637581306387,38.9213735992637
"SL18-LD-3-MG2",-0.0259344684815986,-0.351994417440545,0.0330344573470677,-14.2314001617315
"SL18-NL-6-MG1",-0.00636351304250904,-0.203783177733164,-0.0299137327357418,9.56270728259808
"SL18-SF-17-MG2",0.0302850818367239,0.8571365306496,-0.0190252126841552,37.3568604171557
"SL18-OI-9-MG3",0.0211274904077837,0.352004508315483,-0.00382375616725017,25.2881296060195
"SL18-LD-9-MG1",-0.0290483825652497,-0.787131759018614,0.0757417074732689,-60.5012619454325
"SL18-NL-2-MG2",-0.0262638408621126,-0.492536655763799,-0.0237497978874632,9.23867944277606
"SL18-LD-2-MG3",-0.0517494905415079,-0.954497262738307,0.0973679308357244,-52.5032009881252
"SL18-OI-7-MG1",0.0110732172657292,0.0515775740331152,-0.0112439563690501,82.7942763847389
"SL18-LD-2-MG1",-0.0392284942176289,-0.991276069452137,0.117080454313205,-37.4027125363931
"SA18-CB-1-MG2",0.0475618520759725,0.859240862506029,-0.0348118605925132,37.8889314119499
"SL18-NL-9-MG1",-0.0620407562174171,-0.607927034726723,-0.0912381859051596,-36.1552108835974
"SA18-CB-2-MG1",0.00257613575573847,0.00681887746862164,-0.00987054114124576,14.96034659454
"SA18-CB-4-MG1",0.00240360296626683,0.274881830275198,-0.054858726307798,-16.8803522721066
"SL18-OI-18-MG1",-0.019927674138906,-0.63734241958586,0.0652463933655567,-49.6515570305234
"SL18-LL-9-MG3",-0.0107496716241678,-0.383869604534474,0.0619449897259891,-67.2201457316043
"SA18-CB-10-MG1",0.0326266910279686,0.724639935797754,-0.028138320577181,-1.99900903718631
"SA18-CB-3-MG3",0.028877914853313,0.698563102456736,-0.0576165180543309,5.47660108681608
"SL18-NL-10-MG2",-0.0318048373310682,-0.359259578724646,-0.00939527791441089,0.217690778448711
"SL18-NL-2-MG3",-0.00757153341543621,-0.113702776376354,-0.0166280602093508,-10.0905519281425
"SL18-SF-13-MG3",-0.0130139684062547,-0.556197518408675,0.0895727447746789,-8.0790540682926
"SL18-OI-6-MG2",-0.00652744649725444,0.0665913124616922,0.00796042071796818,-41.5868991301978
"SL18-OI-15-MG2",0.0473699454802756,0.705061316127758,-0.00526121384355615,52.7299150337245
"SL18-SF-17-MG3",-0.00612970941861419,-0.166802189702825,0.00759628932877196,-18.4718153898459
"SL18-NL-7-MG1",-0.0410975803100513,-0.718181515218551,0.00210592262695089,-55.9379986843072
"SL18-SF-13-MG1",0.0426305204437454,0.397469264741762,0.0134759237718494,30.6177539595437
"SA18-CB-2-MG2",0.0110420378741944,0.141834006204108,-0.0212239510517759,3.75062126267338
"SL18-NL-2-MG1",-0.0161038142259576,-0.472078397842394,-0.0120980779029125,1.92355357869656
"SL18-CC-1-MG3",-0.00875848702114073,-0.142962652684684,0.00516216397517613,-0.85655927199187
"SL18-NC-10-MG3",-0.0082301658421276,-0.146833451790582,-0.00636928676161011,-8.6816838333401
"SA18-CB-7-MG3",0.0459929976689482,0.804042405634362,-0.0270860958269272,-15.8553443820639
"SL18-OI-14-MG1",0.0281712768036335,0.361550047766158,0.000517601181201016,-0.242944351249689
"SL18-CC-3-MG1",-0.015131041856857,-0.285611492188632,0.0097660920043292,-9.6152904646392
"SL18-CC-4-MG11",-0.00614431045769403,-0.0923395024173948,0.00297349537923912,7.62805783092777
"SL18-JS-5-MG3",-0.0101201864004492,-0.157250995034349,-0.00556289955235406,-5.19380471849329
"SL18-JS-9-MG1",-0.00908028463177813,-0.120938091570122,-0.00981928885522918,-5.87246109674055
"SL18-NC-1-MG1",-0.0114073851552626,-0.20379668512945,-0.00131973063299974,-1.80115581562659
"SA18-CB-1-MG12",0.023795427267576,0.494964192628145,-0.0222720317855679,7.33557343615416
"SL18-JS-5-MG2",-0.0120530662461592,-0.186054813820744,-0.000944020334394313,-11.4103198910827
"SA18-CB-10-MG3",0.0294349084756544,0.679419727787615,-0.0220656774436054,-1.02275216089485
"SL18-JS-6-MG3",-0.00367077755641752,-0.0634371655815681,-0.00721953203702836,4.79629837562021
"SL18-LD-2-MG2",-0.042083927576858,-0.945136344351109,0.108853062717792,-48.7064678844119
"SL18-JS-6-MG2",-0.00891190903456661,-0.1735813723263,0.000725269181968527,1.38018015151189
"SL18-OI-2-MG2",-0.0134061183531792,-0.441003044257703,0.0534819169125033,-10.8215096279535
"SL18-JS-19-MG2",0.000208151151640283,0.0106833003037195,-0.00945898563561327,4.65318348000232
"SL18-OD-6-MG2",-0.0129136213811838,-0.235838504257861,-0.00233986484278261,-4.4589383647468
"SL18-NC-15-MG1",-0.00467839648399109,-0.0505983608994435,-0.0114853542559241,-1.55946480013251
"SA18-CB-4-MG2",0.0117676585184379,0.448294204119301,-0.0356180479179889,-8.43277031990974
"SL18-OD-6-MG1",-0.0114211216255216,-0.205503809386415,-0.00356722665373336,-1.5499877044219
"SA18-CB-1-MG13",0.0339041115873442,0.631016878902536,-0.0298705083764741,10.5161828318257
"SL18-OI-4-MG3",-0.00393879405910075,-0.267657752136603,0.0509378714513238,-12.2692336315829
"SL18-NL-5-MG2",-0.033731961723889,-0.525422333033198,-0.00743198765081555,-9.00233664616101
"SL18-NC-9-MG2",-0.000797202398435719,-0.00958990301627734,-0.00455418817578567,-1.65968665867002
"SL18-OI-11-MG4",-0.0132042270172052,-0.388693416703946,0.0353298518701276,-22.3468489907846
"SL18-NC-2-MG1",-0.0109607093895028,-0.209436274902005,0.000251716564698121,-2.50983494817673
"SL18-JS-11-MG3",-0.00373350291146545,-0.0606203440783921,-0.0070578643945944,-3.98245784175557
"SL18-JS-9-MG2",-0.0132250342852288,-0.178671155717209,-0.00821482804281414,-5.51296847452108
"SL18-JS-19-MG1",0.00160786058051523,0.0231813600501368,-0.00785947338357674,-0.521813907941282
"SL18-OD-3-MG1",-0.0102429919514846,-0.160975477862256,-0.00548018319179837,-9.44466206615843
"SA18-CB-3-MG1",0.00841355557187447,0.309990968371039,-0.0199129657253157,-10.3748448713701
"SL18-OD-6-MG3",-0.0123374213766461,-0.196451925079809,-0.0016747744325236,-0.323681810371238
"SA18-CB-3-MG2",0.024357209989438,0.497451814453463,-0.0329187764205252,7.4388205023105
"SL18-NC-12-MG1",-0.00228605490964286,-0.0363571033454918,-0.0104198872002608,4.4517392453256
"SL18-JS-11-MG2",-0.00535471019274424,-0.0564522637433985,-0.0113545688388409,-0.958773215349484
"SL18-CC-6-MG2",-0.0040149730739461,-0.112406503237195,0.0115628925841897,1.56052256626918
"SL18-OI-17-MG1",-0.0128664114094863,-0.189444758098154,-0.00200066980467468,-6.4164980651493
"SL18-CC-7-MG1",-0.0133771497201589,-0.183782620135989,0.00234290256835606,-3.16422966499624
"SL18-JS-6-MG1",-0.00504633184411781,-0.094434028396686,-0.00178328534939613,5.50273094416767
"SL18-LD-13-MG3",-0.00348981742460305,-0.187102525427322,0.0459972287757896,16.5896349669637
"SL18-OI-16-MG2",0.0068310385442205,0.0917050858800959,0.00674106046961061,17.3255579519874
"SL18-LL-9-MG4",-0.055292880363001,-0.803312360018062,0.00913401743977458,-30.4220404471716
"SL18-NL-7-MG2",-0.0239399856618866,-0.417269465276856,-0.00314496120126507,-27.1100491560101
"SL18-NC-11-MG2",-0.00801237174480176,-0.187643882124064,0.00410815200384715,-7.59193482331053
"SL18-LD-1-MG1",-0.0435822851384305,-0.840634641148613,0.0572512771393679,-29.5543499196667
"SL18-OI-11-FG1",-0.00980163333266339,0.0187409698569686,-0.0106223459774823,13.6491692404194
"SL18-OI-17-FG2",-0.0406886990455614,-0.698451999062396,-0.0108005872663419,-36.4008554647743
"SL18-OI-18-FG3",0.0108312730639739,-0.019934320425218,0.0415341249014646,-49.0586735024246
"SL18-OI-18-FG5",0.0330487419693133,-0.194428650987942,0.0737732154060489,-37.8940281272289
"SL18-OI-18-FG6",0.0085246390081956,0.00993507520459942,0.0321164378591855,-18.6668613877624
"SL18-OI-7-FG3",-0.00954092214199876,-0.297870260685086,-0.00222100618487652,34.9569862484534
"SL18-SF-17-FG1",0.000881412013721891,0.0860104049901473,0.00245959525901648,-12.6199907935045
"SL18-SF-17-FG3",0.0103344264285937,0.302441000597537,-0.0210161281747427,20.7995516942158
"SA18-CB-10-FG2",0.0325624846776068,0.630661536398403,-0.0186493186798951,-8.94659781941819
"SL18-LD-1-FG3",-0.0408391163444331,-0.870896342891871,0.0716029419626165,-24.1567871890231
"SL18-LD-4-FG1",-0.0266945271283238,-0.276912454258981,0.016440635253264,2.42162895141034
"SL18-LD-4-FG2",-0.0383729405950222,-0.51085389861392,0.0433456970959714,-23.8499048356755
"SL18-LD-5-FG1",-0.0265429846270888,-0.430045142927402,0.0095164103716658,-33.6626532404483
"SL18-NL-10-FG3",-0.0308750584193514,-0.359537551806701,-0.0123868908557631,-11.1156116270585
"SL18-NL-3-FG2",0.0428980305059501,0.878552085078548,-0.0125225387653367,22.9416075929564
"SL18-OI-5-FG5",0.00203339051572836,-0.00544771282143736,0.0124909104890675,-1.96502446527087
"SL18-NC-11-FG1",-0.0057093113155563,-0.119571434506452,-0.000475769051493978,-3.70973297578367
"SL18-CC-11-FG3",0.00086397498105353,0.0291575964350809,0.00218048577120787,-0.572456078485232
