"","DWpM","WWpM","PDW","BD"
"SL18-LL-9-FG3xSL18-NL-9-MG1",-0.127996990757747,-1.32227119068444,-0.236344206527099,-36.3011796304508
"SL18-NL-10-FG1xSA18-CB-4-MG3",0.0109341866248153,0.911736922794093,-0.169188156734299,19.0843852783509
"SL18-NL-10-FG1xSL18-LD-2-MG1",-0.07652670057527,-0.708220236460561,0.0892212238765812,6.86100561352959
"SL18-LD-10-FG1xSA18-CB-1-MG2",0.0468006821188392,0.415888064014351,-0.0299423478137164,21.615528829663
"SL18-NL-10-FG1xSL18-OI-15-MG1",0.00249681081667067,0.511089424849444,-0.105072063614339,42.9122485065538
"SL18-NL-10-FG1xSL18-OI-7-MG1",0.015530277081738,0.573689741165022,-0.127815468918894,72.7635425499653
"SL18-NL-10-FG1xSL18-SF-13-MG1",0.034882112133288,0.579051008911671,-0.0480232716650899,46.2232343744056
"SL18-NL-10-FG3xSL18-NL-3-MG2",-0.0937807195368522,-0.948325231958316,-0.0408528959589633,-22.2192256209782
"SL18-NL-2-FG1xSA18-CB-1-MG2",0.0278101561736214,0.205072829662724,-0.0375097958617901,27.3606131325896
"SL18-NL-2-FG1xSL18-LD-13-MG2",-0.0437464778673898,-0.616726326993999,0.0544182873292357,27.1414874125583
"SL18-NL-2-FG1xSL18-SF-17-MG1",0.0131330377568642,-0.0995684861750626,0.044984223876591,-15.8500188561699
"SL18-NL-2-FG3xSA18-CB-2-MG3",-0.021715961372791,-0.35674212806269,-0.0161137185920956,-42.7304372497612
"SL18-NL-2-FG3xSA18-CB-4-MG1",-0.0507072623310781,-0.520938294998763,-0.107478013996567,-44.8692873944492
"SL18-NL-2-FG3xSL18-LD-3-MG2",-0.0833384861194874,-1.01516377757984,0.0229255512666289,-35.647646242162
"SL18-NL-2-FG3xSL18-OI-16-MG1",-0.167676695165797,-1.57555377592793,-0.000944730153036491,-25.2881272703296
"SL18-NL-3-FG1xSA18-CB-7-MG2",0.090868521170579,0.666792517028203,-0.0710679595645517,25.5061657502176
"SL18-NL-3-FG1xSL18-OI-11-MG2",-0.079277499510534,-0.760517446709789,-0.0888043947508214,-23.9189971459353
"SL18-NL-3-FG1xSL18-SF-13-MG2",-0.036178569569197,-0.473534628509716,0.00785072832771686,-8.74430629005974
"SL18-NL-3-FG2xSL18-SF-17-MG2",0.00188643962803445,0.376231351352403,-0.0713502025458005,18.2752627099093
"SL18-NL-3-FG3xSA18-CB-2-MG2",0.0297697061790025,0.252573251983264,-0.0617963701999937,-2.02258137273015
"SL18-LD-10-FG1xSL18-OI-18-MG1",0.0145617597376907,-0.246256587104068,0.148860478709756,-23.6488525085459
"SL18-NL-6-FG1xSA18-CB-3-MG3",0.161798585063715,1.99715502448113,-0.210671023431645,131.950737671199
