"","x"
"wetWgtPerM",0.889453512056169
"percDryWgt",0.615620756341132
"bladeLength",0.960931567096134
"bladeMaxWidth",0.80163384942932
"bladeThickness",0.725880420957674
"stipeLength",0.600102865368581
"stipeDiameter",0.967753674760597
