"","x"
"wetWgtPerM",0.907111312315495
"percDryWgt",0.606244111303264
"densityBlades",-0.914281810540863
"bladeLength",0.958838422793088
"bladeMaxWidth",0.851969360814793
"bladeThickness",0.988018993082098
"stipeLength",0.607374555084667
"stipeDiameter",0.937612606232312
