"","DWpM","WWpM","PDW","BDns","BLen","BMax","BThk","SLen","SDia"
"SL18-OI-4",-0.0060066971864013,-0.0818362406132308,0.0102090521327425,-1.49327029379029,-46.5092838940342,3.78277550319225,0.0449659460810278,5.03163303321128,0.728032624848726
"SL18-OI-5",0.0133030451722231,0.151146224386368,0.0388692131438363,-0.265090593319512,-25.0386028366625,0.422111846957282,-0.00301876863654419,1.1953887347945,0.162696934730367
"SL18-OI-6",0.00978203270080173,0.109637463634765,0.0036101739645182,-0.478294159778801,-26.4867080529069,-0.181960586536073,-0.0559016022245814,-1.77634872159193,-0.20681793113366
"SL18-OI-11",0.0357645086987483,0.787415406851579,-0.223641614507315,-0.265488672142254,2.00940402799504,-2.2550948307608,-0.146314501068841,-11.5680742568359,-1.0292591050915
"SL18-OI-15",0.0443231698891881,0.618367768670742,-0.0716146390950379,-0.668536663108731,-64.5729887102064,-0.102633372680591,0.0530013072257337,-11.5273094643716,-0.424674556906378
"SL18-OI-16",-0.0234963439945434,-0.326266862655336,-0.0713326225428004,-1.87597218186305,0.0374740882166103,-0.481753207954629,-0.0743822628765683,0.796717173493379,0.49807212287851
"SL18-OI-17",-0.0189548050385504,-0.206674670566565,0.017402739391014,-0.854038260400712,-6.77183242104935,0.94524049353778,-0.168646878703796,33.4335899543094,2.0338853571654
"SL18-OI-18",-0.00255575146549214,-0.13914964957191,0.139589990624496,-1.45301065980825,-59.7275858989657,-3.310396047458,-0.195937074500473,-9.4810952129544,-1.03019560035458
"SL18-LD-1",-0.00954122869216401,-0.251836668025297,0.114449851999935,-2.24475310149793,-71.3692215651723,-0.109685691032987,0.0655812792007194,3.20091540647632,1.46329396001386
"SL18-LD-3",0.00922006825295354,0.0788093548240441,0.0560004420233739,-0.619413399348358,-35.7272482005869,-0.60425879400303,0.064049077229111,1.30041889723941,0.340063074205643
"SL18-LD-4",0.00496561122629949,0.00576417028192958,0.0680431991557865,-0.623754779410009,-33.4685166902598,-0.105940115584262,0.0378298039464069,4.17417812740593,0.482752753095963
