"","DWpM","WWpM","PDW","BDns","BLen","BMax","BThk","SLen","SDia"
"SL18-LD-9",0.000662421403329669,0.0433209748670606,-0.543100016104506,29.9807885935684,-60.3594123438048,-0.101108180829086,-0.169220869335736,-1.65824924924186,-0.207004166428954
"SL18-LD-10",0.025923029211494,0.223783072779677,-0.281974768069573,17.3091475878557,-14.891083837522,-1.05780438597227,-0.117240496308042,-0.268612012312978,-0.255866163253213
"SL18-LD-13",-0.0795637467497304,-0.631538944523609,-0.211565397130482,5.29983864084725,15.5753837482715,-3.38902333136878,-0.0270090280821388,-0.390200410911398,0.0554006349746971
"SL18-FW-2",0.0541349033003281,0.410800809275097,0.170245093799994,7.40887491390233,25.1509452936602,0.166105295674654,0.0284239950726092,3.89437897764078,0.394169797474941
"SL18-FI-1",0.0553047828110063,0.385430335413491,0.172472497197745,6.3507709973839,24.5171483634329,0.800440852729626,-0.00402929520194273,1.95959188940127,-0.00729807886735877
"SL18-FI-2",0.0490451351449996,0.344633270868933,0.141201221339179,7.96187784357096,28.6892988691724,1.04267661611812,0.028127217755372,3.62609494449099,0.263285962514066
"SL18-CC-1",-0.0182661386911122,-0.104958541746113,0.126572704558803,10.9789332807754,-14.2674082230359,2.81679812417562,0.0540947647939324,-5.38516987890361,-0.245551956179599
"SL18-CC-2",0.0998483526898543,1.23152168591832,-0.755819038679257,3.35125528290103,41.3421959329119,-3.33680421663485,0.0969240975084005,-0.481085339120116,-0.00660083598325623
"SL18-CC-3",0.108890456844034,0.799369607041764,0.166709373422797,3.55547140131662,20.5408309280177,-1.31233197219476,0.153995592215726,-2.01670442306366,-0.0396242348480687
"SL18-CC-4",-0.00467254860766324,0.0550805368163112,-0.238284224071457,-15.999976372312,-2.8896331761389,-0.580504921648694,-0.0567427919255291,-1.42454813456659,-0.561997481790001
"SL18-CC-5",0.0946384412948268,1.01035019036625,-0.719806540464876,-3.55280037935101,-0.0000373312125472036,-0.100078511938381,0.125720850373742,-3.7229176382287,-0.161137201271927
"SL18-CC-6",-0.0627316302479975,-0.412280860812226,-0.541939892483308,-24.6091652258831,2.89165061152742,2.93183851539406,0.064113270162786,10.4593409006129,0.89953599116486
"SL18-CC-7",0.0768379480071255,0.822865982868974,-0.494602900368332,12.5263037824535,-17.1506171042918,1.28476642620935,-0.0368058245497042,-8.79216526020894,-1.0114465630901
"SL18-CC-8",-0.0666596648509762,-0.47710705227224,-0.486000412601225,-6.8239123030884,49.2848955604064,2.50529240065315,0.168162174802396,1.90861760775637,1.04995115245731
"SL18-CC-9",-0.00205367213211401,0.109190361887992,-0.288770311001816,-2.4765299297101,-4.86027383902763,-0.16669843321217,-0.0550229184309026,-0.551686499158016,0.0432998427909714
"SL18-CC-12",0.152290893941517,1.41653525412482,-0.10564566811887,48.4994532685736,55.819357012946,2.28146742028213,0.0819346011863063,7.10429927588938,1.08461793772358
"SL18-FW-14",0.0509282899956398,0.360789475932629,0.253509829533533,4.83949382505201,26.9230568537775,0.362906991329046,0.0458305570292708,4.73899683605541,0.471643749334887
"SL18-NC-2",0.072970722299162,0.745232240239074,-0.12534365655158,10.8369299908161,-20.5680666143154,0.294899771120496,0.099963304171563,3.86123394386408,1.52426557951365
"SL18-NC-1",-0.0889480599946875,-0.698404456094379,-0.195313997525399,-13.1716598178824,-22.0484228615966,-4.80721830873507,-0.178460114205595,-5.15266459752209,-1.16051909794102
"SL18-NC-5",-0.148182813329653,-1.22214651677421,-0.608728069416708,-22.0190789036462,-84.5072090423756,-7.58111715647868,-0.417960678156455,-12.8978381176801,-2.94264560510764
"SL18-JS-6",0.129921662497161,0.7509164699585,2.67777672775644,-19.9045450716664,-3.81043172590804,1.91371264352648,0.182358671586761,13.4188109170324,2.17796464735647
"SL18-JS-5",-0.100169478900813,-0.555534710351421,-0.931471742297584,-32.719556057241,-29.2337093118438,1.07006989413159,0.04486805121427,-5.46778363085103,-0.304961215888207
"SL18-JS-9",-0.18418502327741,-1.49283851652652,-0.245976395942303,-28.9052672010973,-33.2022851000287,-2.59076847012056,-0.0829642830192048,-12.7909272417253,-1.66800389257791
"SL18-NC-8",-0.125713800624754,-1.04754000619223,0.398300825427706,-32.5459448609733,28.2058700242916,-2.78640581674119,0.0764187365753176,10.0238128887632,1.14685601401657
"SL18-NC-10",-0.17635534817032,-1.30686563215762,-1.69686488280435,-8.77513069616986,-30.7612731666749,-1.5406447037791,0.00146681934140335,-3.71502650626411,-0.701353854620374
"SL18-NC-9",-0.0787722794474853,-0.716873466267984,0.742659918019601,-13.9690668406735,9.81547153103061,6.52500208992729,0.144984575668997,-4.80842196622643,-0.348852352618629
"SL18-NC-12",-0.12018189720605,-0.969751028244161,-0.0255915466735764,-12.9817547146701,-47.5954786782882,2.83471261922532,-0.0444372364819102,-11.5598927498428,-1.25424699031178
"SL18-NL-2",-0.126870480293166,-1.05309365711681,0.0529883930063185,-27.7614917651075,-25.3922575496289,0.6254346975358,-0.0468163817134548,-4.93868774699702,-0.450572402092631
"SL18-NL-3",-0.0908471255632327,-0.539666265254225,-0.792229456214041,-14.6739072297398,-3.57278894183985,-3.04011120855564,0.00835787376498687,4.40900462060836,0.804788683437933
"SL18-NL-5",-0.0307563141390593,-0.292976743965005,0.165680745308086,-5.12509278812782,-6.60777654809594,-2.12660861222709,-0.0689683599489972,-5.09044102364982,-0.819836882657486
"SL18-NL-7",-0.0826910529819576,-0.672147439873465,0.436556367947919,-11.0437405761442,-42.890050920428,0.612728079584432,-0.123868225188597,-10.5329510866453,-1.41301781174031
"SL18-NL-6",-0.036275750932512,-0.301581359285525,0.0125858914578309,-7.94262226679957,-3.8913181515813,-0.725994391714825,-0.0156852266595852,-1.3960358566054,-0.147067617705321
"SL18-NL-9",-0.073559297996565,-0.557560199646909,-0.133474698673023,-13.1266327305167,-8.19045287561272,0.23557063767288,0.0346652339350458,-2.4508003378871,-0.152833460126861
"SL18-NL-10",-0.0629236858991575,-0.529399277495582,0.093485842706777,-13.1979923964396,-16.5820207483432,0.0315159572433108,0.0215892540684696,-3.10059552405212,-0.145207439679057
"SL18-JS-19",-0.138160707700332,-1.12815299304778,0.163126601842101,-52.828302537831,-16.1237682824603,-1.72204750444352,0.0985979063019058,-5.13319882380939,-0.346628373369703
"SL18-JS-16",-0.12218010989925,-1.02080593881504,0.0985144799578074,-33.3143551664241,-3.47833458388926,2.68993406195613,0.0423084290310906,-4.99184227502665,0.320182261354358
"SL18-JS-11",-0.103552930053973,-0.764428445657867,-0.465471045767128,-4.63117148084978,32.1080525498841,-0.73582247925287,0.0892041448078891,2.15346010000508,0.892140411552247
"SL18-BL-10",0.0358710776456171,0.273631770498229,0.105217078554681,5.38907901124141,27.062989922774,1.0586461012169,0.0366730620817859,3.92689812303176,0.404154329178277
"SL18-BL-11",0.0559172827357709,0.392064567098641,0.168368109321017,5.99443418174438,26.3747821493022,0.82532978691345,0.0306074818362892,3.71726285616679,0.312497125706555
"SL18-BL-12",0.058723808107723,0.406117682440479,0.290331540628392,7.21229296513144,30.5012402115634,0.692241443078205,0.0492004524225143,4.7398001295741,0.486459958785747
"SL18-BL-13",0.0474873661417733,0.358890210158853,0.140519596204208,2.47539812264343,28.0935568285979,0.654263868199932,0.0633382195941445,5.93894327938312,0.663432736515507
"SL18-BL-14",0.0519170615683615,0.384231097638144,0.11308751961265,6.98058089217377,21.2139123789527,0.369249780744003,0.0316187382858693,3.90598348119736,0.29059136431638
"SL18-BL-15",0.051853782436391,0.364125802309516,0.178780885041902,8.51254422763479,23.642505576602,1.19616762817864,0.0336342176011088,3.05531207641031,0.309204802072149
"SL18-BL-16",0.0680600326698073,0.464963728493813,0.448149198741132,5.77209711646238,29.1920202463927,1.35994313856031,0.0659102815060883,6.34092717713413,0.645925984331838
"SL18-CC-10",0.0626196566507462,0.508678911950208,0.027370216551437,0.519567137916662,-18.0427196134408,-1.51040458804902,-0.158008395203355,-7.16295147103831,-1.57731812578503
"SL18-CC-11",0.186442140512414,2.0934082192591,-0.944546525546675,72.3431830914789,46.5334723602423,0.444938154497312,0.0323975106116836,6.44195077874861,0.197501002141168
"SL18-SF-13",0.0556317010198289,0.444759490416303,-0.23577999402536,16.9587045318861,-20.4217743060393,1.17662062314697,-0.0268545129651783,1.36229754155122,-0.166654028999818
"SL18-OI-2",-0.0140013466645225,-0.149700102382354,0.0151169565443768,10.8162606307932,-14.5784840580563,-0.961114386398884,0.0238318721200876,0.314242029246499,0.304332569345185
"SL18-OI-14",0.0422748157535898,0.411515412419434,0.43475066239484,-36.2747327571818,3.51459537977272,1.30592091473906,0.050115490031836,0.893869492469944,0.348782741542506
"SL18-PI-1",0.0120810253827032,0.0981154697507489,0.0770128214627635,5.32829856489861,22.4269744643346,0.233259160162431,0.0115419845221841,2.23171919873949,0.0946244973291053
"SA18-CB-1",0.0217649482635626,-0.0295331012834385,0.325427956818941,-10.0785388671723,50.6901783485879,-0.462038378677874,0.0965619241532783,2.03599038867837,0.330550985113041
"SA18-CB-3",0.106020051140814,0.868408188241101,-0.465435879936311,36.9972026941476,93.2747793903487,0.910891212786216,0.0637808471002924,-0.934599651857106,-0.240355522963525
"SA18-CB-4",0.102924955729417,0.701622310956751,-0.378986911336419,-20.6802592815737,19.5937609270359,-3.87827368204276,-0.103087902301474,-6.69024387370991,-0.757681154815465
"SA18-CB-7",0.189330241353367,1.34164549082335,0.549884781826584,16.6749336709247,9.00239951006783,-4.96506556642181,0.13225987065883,-7.02936201977254,-0.194387159694205
"SA18-CB-10",0.217831330907845,1.52156983265501,0.0245641656883832,-3.06006239633012,80.0404633746757,-4.74007812145921,0.0478104688145984,7.81128082423149,0.863439874218083
"SL18-NC-11",-0.0957435058067756,-0.733701080052349,-0.239926284407988,-7.03837711363766,-2.86248633760108,-1.62938053325734,-0.00435968271002787,0.823087002422821,-0.253804391509813
"SL18-TI-1",0.021708520028873,0.16373424062072,0.144994439974063,4.62206437107033,15.0933300296456,0.222019729982336,0.0273757354619028,2.72153422278903,0.315320747050716
"SL18-TI-2",0.016588732202956,0.12872551989015,0.126750295975381,3.21526851905981,3.32466711733881,-0.0769928879225944,-0.0216106646428402,1.16571538275159,-0.0418819069145703
"SL18-TI-3",0.0220513036749301,0.147773298783028,0.175119605918156,4.11857897945998,18.0830850629831,0.0372631348092748,0.00237089428928727,3.36661133588577,0.116510481391302
"SL18-TI-4",0.0229989819088742,0.174866813362611,0.147229135539536,4.19191408598622,15.7050397639128,0.331801143625937,0.00572203747582864,2.60032960376013,0.0830870947919951
"SL18-BL-17",0.0238116780401056,0.177751202202193,0.217400308600468,5.01343875046433,12.4513848912778,0.272110835566956,0.00528843302114818,2.6006967376211,0.0817855893971659
"SL18-OD-3",-0.0740013269696191,-0.603968099303469,0.266737694202629,-13.9609904803528,-18.8940506164788,-3.67015180385407,-0.124944248046813,-4.62587509616535,-1.46884905808727
"SL18-OD-5",-0.08584570121941,-0.685144769283843,-0.144371074853757,-5.42364606701337,-37.7415837385566,0.571081946984575,-0.142885061596083,-7.72596090439636,-1.18398658879533
"SL18-OD-6",0.0136123511188491,0.136606520758529,0.428016088995437,-8.08656915026419,-66.3519997262312,-0.616164168407751,0.20102920621489,-6.34515138341135,-0.15454542272228
"SL18-OD-10",0.0168332720903675,0.143273460680663,0.00426923320738273,1.2398357947252,-7.14979608951687,0.152899950871727,0.0130616559996826,0.321861328370309,-0.0655575587254709
"SA18-CB-2",0.0905974046780488,0.739597738404647,0.0695219204086601,-4.71531145277755,28.9436774215367,-1.85074340664181,-0.044732039632563,2.22509528898056,0.228916393035953
"SL18-NC-15",-0.0406326819987519,-0.220925982604166,-0.22276989250263,67.1871819436725,41.760105319145,7.27394606890283,0.294258270348252,26.5908365786798,4.58558006008834
"SL18-BL-18",0.0138094180306352,0.118900226046601,0.0158201604533215,2.48492149827596,1.44310006842659,0.666193541576691,-0.0157802415047549,1.7908767792328,0.102678044503627
"SL18-FW-21",0.0240226258611179,0.201687014257385,0.139267894861001,4.17314847468614,15.7584172706907,0.222974921260436,0.0167693409205595,1.87749650099787,0.197321213990005
"SL18-SF-17",0.0661572764924627,0.630872959815158,-0.137811285232502,16.4677837566031,-4.16711412416845,-0.451604844367736,0.0701631813058669,6.8363776548721,1.18426567877779
"SL18-LL-9",-0.0341609427799406,-0.126478265172026,-0.455268573220188,40.3187908494583,-100.907956465577,-3.46494527981564,-0.136738876601531,-0.600270871200732,-0.364710162635589
"SL18-LD-2",-0.00272504644642606,-0.1241458470411,-0.061217921068395,12.7477884057028,-16.7823078331767,4.63633484439764,-0.0593852410041898,2.36046195567506,0.300740908604063
"SL18-FW-12",0.00738198001797998,0.0977853682638364,-0.0174060031719554,0.902897867957787,15.0698327862969,0.650180567680601,0.0351200219147429,2.93574772820815,0.260515024203357
"SL18-SF-19",-0.0315372208169777,-0.254022928214923,-0.191904677373535,6.42018302385193,-12.7027655911142,-0.0563991035542244,0.0168091881946489,-4.96940843246589,-0.653077278804031
"SA18-CB-5",0.0238784037649907,0.0957633507102366,0.0986411164953481,-26.5805837490955,55.2439187834221,-1.25180670351318,0.113385098084587,6.61745967450985,-0.0231749222703372
"SL18-SF-15",0.0169374029940176,0.167046446243803,0.0434189314547745,10.0567505662461,-7.40985133721095,0.616453512367379,0.00808806547495064,-0.263532333785657,0.100689052620651
"SL18-SF-18",-0.0227391402405601,-0.236941838809325,-0.130395929479985,6.35839786673143,-12.1174444387257,0.000776384605862419,-0.0472222619479255,-3.8312270261212,-0.620158552128142
"SA18-CB-9",0.0864109460867045,0.512581355974588,0.33261104338737,-0.119495872942567,44.143372918108,-0.0780804044203766,-0.0905935317319788,-0.440601098039782,-0.0539598979089262
"SL18-OI-7",0.0827432107546304,0.571664524569241,-0.229727701804758,-0.882805159320773,-8.56337324370753,0.916690265196332,0.0406203268640973,-3.86025476289453,-0.708066158729446
"SL18-OI-9",-0.0214033517234232,-0.447013808517022,0.701817208958765,-3.45737449598912,45.4638058876443,0.675212077288004,0.0283426989364391,-5.99401314668717,-0.38103560336304
"SL18-TI-5",0.0266898725216651,0.203916328837283,0.0615148898559347,2.04994720257861,15.688786972958,0.122947407339409,-0.000583246080097435,1.75366185620028,0.0119724973858474
"SL18-CB-2",0.0000000000000000176875689139134,0.000000000000000139794892661284,-0.000000000000000680600069926599,0.0000000000000211983946350336,-0.000000000000033434699542106,0.0000000000000049030470700745,-0.0000000000000000161502691595752,0.000000000000000228728774660506,-0.00000000000000135759231342685
"SL18-CB-3",0.000000000000000106133622282175,0.000000000000000677760155257893,0.000000000000000795962097658153,0.0000000000000150174915447981,-0.000000000000116397459084289,-0.00000000000000540466076244068,-0.00000000000000000983930914317829,-0.0000000000000495259988980644,-0.0000000000000070943197405831
"SL18-CB-4",-0.000000000000000226324236734631,-0.00000000000000152488764847519,-0.00000000000000110430897762555,-0.0000000000000269539241242434,0.0000000000000475055302736082,0.00000000000000597268562518975,0.0000000000000000105004651545697,0.0000000000000162782065901169,-0.00000000000000100163406771767
"SL18-CB-7",0.00000000000000018710863948983,0.0000000000000018621803028772,-0.00000000000000166790832106735,-0.0000000000000143422225758406,0.0000000000000549337600117338,-0.0000000000000153396161845262,0.00000000000000114398974568628,0.0000000000000489248282326579,0.00000000000000518055973758038
"SL18-TI-6",-0.0000000000000000429231437545352,-0.000000000000000426523367487516,0.00000000000000101060777874929,-0.0000000000000480993259948551,0.0000000000000456653422862566,0.00000000000000556560911510453,0.000000000000000361937945210461,0.0000000000000320874959975758,0.00000000000000414820108655127
"SL18-OD-1",-0.0000000000000000757680962896761,-0.000000000000000624770466397451,-0.000000000000000333834420838153,0.0000000000000188063198698094,-0.0000000000000295656441696675,0.00000000000000670137911819852,-0.000000000000000261388475686471,0.0000000000000198713061053761,0.00000000000000160996970165866
"SL18-OD-4",0.000000000000000205372743403134,0.0000000000000013604330402405,0.00000000000000126154404591609,-0.0000000000000174550766761809,0.000000000000074039289016334,0.00000000000000151597448708577,0.000000000000000380639741763883,-0.0000000000000194935972528437,0.000000000000000769899054497992
"SL19-LR-5",-0.000000000000000280248552387657,-0.00000000000000212201210557065,-0.00000000000000030303554498291,0.000000000000028673362831906,-0.000000000000269759974850413,0.0000000000000127717415280978,-0.000000000000000633584014303997,-0.0000000000000245065363734528,-0.00000000000000246294328126659
"SL19-LR-2",0.000000000000000092897836767256,0.000000000000000951858750085478,0.00000000000000000432567759478538,0.0000000000000863562283992291,0.000000000000153737190623601,0.00000000000000150000989896979,0.000000000000000380612428343819,0.0000000000000153224851363275,0.000000000000000626948632451294
"SL18-DB-6",0.0000000000000000743688474522485,0.000000000000000387772422505739,0.000000000000000529751955982681,0.00000000000000258261280380456,0.000000000000198747398137616,0.00000000000000257595396521727,0.000000000000000491264700242856,0.0000000000000274865029405657,0.0000000000000052601636474333
"SL18-CB-10",0.0000000000000000106898145361525,-0.0000000000000000743267935616668,-0.000000000000000159920461139378,0.0000000000000160858072087157,0.000000000000121321142003676,-0.000000000000005597836182457,0.000000000000000412495783211828,0.0000000000000294834691480307,0.00000000000000335202343111201
"SA18-CB-10-FG1",0.106200667202941,0.74008479643649,-0.0295388519242755,-1.8301105352519,40.8046099015109,-2.16790492396787,0.0372035237104088,3.09550674302073,0.332446510442798
"SL18-LD-10-FG1",0.0192679361551893,0.123508064193127,-0.0468374757065608,4.36133339011966,6.87741956006385,-0.37500673882795,-0.0596595730657959,0.19114652744717,-0.230957740269889
"SL18-NL-6-FG1",0.0148841002699185,0.0711136562058857,0.0109473830815196,0.762110786925764,12.5410177284664,-0.275143549844557,-0.0531815340629515,-0.0220804802478732,-0.281062547187089
"SL18-LD-10-FG2",-0.00499890551715864,0.00138018068248925,-0.192276829245,7.12583859955678,-12.9748356718347,-0.520379757552403,-0.050299420143384,-0.306070454785037,-0.0785671358742365
"SL18-NL-9-FG2",-0.0235081338556071,-0.180070971472894,-0.126724349507419,-3.66651075560799,-3.38784674677592,-0.224399236317785,-0.0288814524768321,-1.07938594273627,-0.239113184967707
"SL18-OI-15-FG1",-0.00284662076950136,-0.0863903271605922,-0.0583651753669294,-1.17127352359945,-5.02291333019884,-1.12964441655986,-0.0469265679113095,-3.37388847945966,-0.709896721132804
"SL18-OI-16-FG3",-0.0516356160740647,-0.478313185416937,0.0908450341390471,-8.20845306414321,-18.0196345785173,-1.54433420215003,-0.0673726601713599,-0.798767285350686,-0.376096640665969
"SL18-LD-13-FG2",-0.095744399765274,-0.774477421814243,-0.00187146908088059,-5.90700072323079,16.241154069539,0.493545043292645,0.0183222511920723,0.889599422598764,0.275094217791127
"SL18-OI-17-FG1",-0.00125148016588054,0.0241380525498031,-0.167173099320593,-5.28028508186,-1.98704200856066,-1.27826838919911,0.0195839412804489,2.0265307707281,0.326707411389293
"SL18-OI-18-FG1",-0.0113094989311818,-0.162920880815874,0.087439106702735,-1.92202734437714,1.92423306597225,0.851562450691235,-0.0450924869011327,-3.42887329263339,-0.503104816888532
"SL18-OI-18-FG2",-0.0346223670149461,-0.334488126394243,0.120305761006844,-2.4244544236023,-14.0080994371395,0.89698044986006,-0.0478532104297245,-5.98307848060952,-0.742499320896572
"SL18-OI-2-FG2",0.0156361955289708,0.130550581979597,0.0192001663243159,2.77501118168989,-1.31801538476736,-0.459433555935174,0.0211129354647493,0.119290091462609,0.108203730334658
"SL18-LD-1-FG1",-0.00125741898645171,-0.025719987691263,-0.00950454586119924,3.6850696083903,-20.6935749748633,-0.738405560693537,-0.0965865899288428,-0.331254203099462,-0.303764247645629
"SL18-OI-2-FG3",0.00879804396128326,0.0685579487558585,-0.0312608024868831,2.66368576464205,-6.7474369029258,-0.303746273168123,0.00403190160248834,0.667711189108504,0.131518599572494
"SL18-OI-6-FG1",0.128542447934942,0.82307186646874,1.01312474785258,14.0807262589649,32.045139743613,1.22944111972375,0.0941614339309141,10.6998977383006,1.15304847125127
"SL18-OI-9-FG1",-0.0105430435995297,-0.21052507346192,0.289758128774863,-0.967397741387613,18.3113768647322,0.0864831377687938,-0.0113084958310818,-2.94036183369581,-0.31078539919748
"SL18-SF-13-FG1",-0.030121537999105,-0.279876485470895,-0.220535173074596,1.77542769188001,-31.5742607665132,-1.38484596524912,-0.144049424116448,-3.60048210334157,-1.19493259253446
"SL18-LD-1-FG2",0.0138565686123474,0.0631799491248801,0.0225987086212562,1.05570808209376,0.893288763428179,-0.996505997959497,-0.105678009049875,-0.336298922674153,-0.46893199040044
"SA18-CB-4-FG3",0.058216234185684,0.411886956234718,-0.245105899209499,-11.4938959602717,23.6043917138593,-1.74410144891921,0.014728779576333,-1.28613045360738,-0.0209534606269721
"SL18-LD-2-FG2",-0.0267048156737789,-0.256193982155546,-0.260674492410639,5.7706295581864,-2.75226756051951,1.72227046425073,0.0281277397457814,-3.4347454453199,-0.440289788835616
"SL18-LD-3-FG1",-0.00480400384807268,0.0168214774267725,-0.270543777640271,9.60975771422182,-21.9965450144707,-0.17690916087745,-0.0489645404673029,-1.02550105750133,-0.0933769324012076
"SL18-LD-3-FG2",0.0203760989280068,0.109780953597688,0.00161988947184516,3.11603139660907,11.1576979154944,-0.342290893079279,-0.0630606905817588,0.159626669650438,-0.295235333858603
"SL18-LD-4-FG3",0.0192421222091839,0.115952786456247,-0.0308326057403564,5.33708155735539,8.51112425187346,-0.401809290636778,-0.04780939216718,0.0542248758487107,-0.20267612288902
"SA18-CB-7-FG1",0.0731049874287302,0.496673003987116,0.268500067235894,2.8866474192124,-11.4789663378588,-3.38850352404492,-0.0525483179671404,-4.27574341264461,-0.576666447218142
"SL18-LD-9-FG2",-0.00737937540757968,-0.029506343281649,-0.352376379596884,15.8176839121018,-41.2681600314405,-0.266712821920618,-0.0973013022411794,-1.65080628241288,-0.207813454037663
"SL18-LD-9-FG3",0.0114039635906728,0.081574280848743,-0.176588019726871,10.5729746838465,-10.1912764445141,-0.0948396488853964,-0.0834353260714358,-0.5874869328107,-0.240044383555689
"SL18-LL-9-FG3",-0.0202018242695783,-0.0239459443704658,-0.384529918720237,27.9302743868736,-74.7958854681719,-2.49530380243298,-0.110447756906458,-6.58097559233321,-0.662526705913335
"SL18-NL-10-FG1",-0.0416052201068805,-0.317915052981458,-0.0310472993248863,-7.04798135100894,-13.6259309481904,0.106540316902924,0.0180462694579978,-2.27481974436671,-0.0818745803961228
"SL18-NL-2-FG1",-0.0355547521808596,-0.303509646524557,-0.0682461280874414,-6.71508794852625,-6.87182034070772,0.161650437515302,-0.0512964779531829,-1.54612756834331,-0.331918742530315
"SL18-NL-2-FG3",-0.0824538523211505,-0.661857329325182,-0.0668341760363418,-16.9690712099023,-46.2481261787112,-0.397461285651529,-0.150829895884495,-5.00466803819113,-0.966703271864184
"SL18-NL-3-FG1",-0.0973028317025725,-0.622580455418895,-0.778192943394224,-8.59256735720023,-20.7776340847483,-0.661800640770812,-0.0252231611115428,-2.16203648145869,0.139844849523451
"SL18-NL-3-FG3",-0.0111200143968915,0.0407464162310397,-0.342472061841613,-9.66903325236834,17.8574146587938,-3.58544218655424,0.0303753045793006,10.2233822738679,1.19532835580316
"SL18-OI-11-FG3",0.104890855385048,0.927602506253442,-0.393713692157637,3.16012362254125,13.127467845399,4.38696491128999,0.173891445679235,14.4295545038059,2.83276036978068
"SL18-JS-16-FG3",-0.106319624654823,-0.807358426035076,-0.237373032252923,-24.3660731985816,36.5573280499465,2.22415274473393,0.107893029344612,2.54597246921421,1.20720956166468
"SL18-CC-1-FG2",-0.0528046655455541,-0.420509774121279,0.00618200692532782,1.85675627087615,-17.3229184499237,-0.00012571725032358,-0.146917910997398,-5.58561029357623,-0.718949593315065
"SL18-CC-5-FG2",0.0951571685255823,0.826247552228654,-0.0937025432713747,7.91168356934615,3.99361651942356,-0.578916775268299,0.111219542590614,-3.69669524566197,-0.304824889494794
"SL18-CC-5-FG3",0.0538085503101647,0.717618621977851,-0.823878014122926,-8.56689110186829,-2.0078955497666,0.549627376860049,0.0462893751044764,-2.52434632796373,-0.0155281558235274
"SL18-JS-16-FG1",-0.0665064966295684,-0.614944505818563,0.164953195529152,-13.5746653229405,-5.86747474554213,1.50410486418728,-0.100505016433174,-7.81960266864014,-0.983499577522972
"SL18-NC-12-FG2",-0.095858663836941,-0.750677039277046,-0.1659906828132,-0.0675497682144763,-47.9659219031348,2.97281798395354,-0.089097273906641,-5.07647014834587,-0.865787027087649
"SL18-OD-5-FG1",-0.0768885613839567,-0.62429425636685,-0.107081897451223,-0.848307268555884,-25.2352888371916,0.334426886123099,-0.168082301437228,-4.76776412299018,-0.994529772714568
"SA18-CB-9-FG1",0.0864109638814855,0.512581558854306,0.33261121917507,-0.119491499622402,44.1434587038826,-0.0780769817516305,-0.0905938897873734,-0.44058972746649,-0.0539590107076001
"SL18-CC-5-FG1",0.0324666133659903,0.429027673840217,-0.591957967677053,-9.01054698856408,-8.91694884408207,-0.124800911936628,0.0750076470242893,-1.20969908453,-0.0601939982200742
"SL18-CC-12-FG3",0.0629319449883575,0.55307970897335,0.0466406912384757,32.0064471779029,25.7534038286068,2.17687576139262,0.000973701294093524,-0.990115788993987,0.683003117624691
"SL18-SF-17-FG2",0.0604315817831469,0.593997572734059,-0.160313143046935,8.25748575738391,5.79926637657785,-0.949462600603109,0.0936541416193498,7.73251396387635,1.18620542637565
"SL18-JS-5-FG1",-0.117715640712945,-0.761295520891808,-0.901047455914031,-33.902519684501,-37.9332156772028,-1.39692165873504,-0.192153057060392,-10.9777164970355,-1.85085097519247
"SA18-CB-2-FG3",0.0610230347619563,0.580573830176822,0.0113912332656321,-4.18964982866916,22.6682582858934,-3.02730350524261,0.000978522997401435,1.33229545422615,-0.0144752434594356
