"","Indiv","Trait","Sex","Born","Breed","isCandidate","Age","Class","c0","c1","lb","oc","ub","Ne","oc_using_AshFDWpM","AshFDWpM","oc_using_DWpM","DWpM","loc","Region"
"SL18-OI-7-MG12","SL18-OI-7-MG1",0.0432948228385763,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000379957524473969,0.999999999320068,"Ne60",0.000000379957524473969,0.0432948228385763,0.000000379957524473969,0.0432948228385763,"OI","GOM"
"SL18-LD-2-MG12","SL18-LD-2-MG1",-0.0487620731101088,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000174080520257832,0.999999999320068,"Ne60",0.000174080520257832,-0.0487620731101088,0.000174080520257832,-0.0487620731101088,"LD","GOM"
"SA18-CB-1-MG22","SA18-CB-1-MG2",0.0329312739053731,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00329526033099142,0.999999999320068,"Ne60",0.00329526033099142,0.0329312739053731,0.00329526033099142,0.0329312739053731,"CB","GOM"
"SL18-NL-9-MG12","SL18-NL-9-MG1",-0.0750752276277474,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000454371533997913,0.999999999320068,"Ne60",0.000000454371533997913,-0.0750752276277474,0.000000454371533997913,-0.0750752276277474,"NL","GOM"
"SA18-CB-2-MG12","SA18-CB-2-MG1",0.0361277360093185,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00000154866628475218,0.999999999320068,"Ne60",0.00000154866628475218,0.0361277360093185,0.00000154866628475218,0.0361277360093185,"CB","GOM"
"SA18-CB-4-MG12","SA18-CB-4-MG1",0.0267224312213829,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000137007593518183,0.999999999320068,"Ne60",0.000000137007593518183,0.0267224312213829,0.000000137007593518183,0.0267224312213829,"CB","GOM"
"SL18-OI-18-MG12","SL18-OI-18-MG1",0.000692414615832377,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000039944104452414,0.999999999320068,"Ne60",0.000039944104452414,0.000692414615832377,0.000039944104452414,0.000692414615832377,"OI","GOM"
"SL18-LL-9-MG32","SL18-LL-9-MG3",0.0382618740400279,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.0000007428046613752,0.999999999320068,"Ne60",0.0000007428046613752,0.0382618740400279,0.0000007428046613752,0.0382618740400279,"LL","GOM"
"SA18-CB-10-MG12","SA18-CB-10-MG1",0.133753104654232,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000149125628156745,0.999999999320068,"Ne60",0.000000149125628156745,0.133753104654232,0.000000149125628156745,0.133753104654232,"CB","GOM"
"SA18-CB-3-MG32","SA18-CB-3-MG3",0.102419185698386,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.0117327737609226,0.999999999320068,"Ne60",0.0117327737609226,0.102419185698386,0.0117327737609226,0.102419185698386,"CB","GOM"
"SL18-NL-10-MG22","SL18-NL-10-MG2",-0.0498866577377624,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000389587109636721,0.999999999320068,"Ne60",0.000389587109636721,-0.0498866577377624,0.000389587109636721,-0.0498866577377624,"NL","GOM"
"SL18-NL-2-MG32","SL18-NL-2-MG3",-0.0534621444101689,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.0000020567643256524,0.999999999320068,"Ne60",0.0000020567643256524,-0.0534621444101689,0.0000020567643256524,-0.0534621444101689,"NL","GOM"
"SL18-SF-13-MG32","SL18-SF-13-MG3",-0.0242035822093926,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000179265316458404,0.999999999320068,"Ne60",0.000000179265316458404,-0.0242035822093926,0.000000179265316458404,-0.0242035822093926,"SF","GOM"
"SL18-OI-6-MG22","SL18-OI-6-MG2",0.0612146224719662,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00000051450711231974,0.999999999320068,"Ne60",0.00000051450711231974,0.0612146224719662,0.00000051450711231974,0.0612146224719662,"OI","GOM"
"SL18-OI-15-MG22","SL18-OI-15-MG2",0.127085102846742,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.0217517102573411,0.999999999320068,"Ne60",0.0217517102573411,0.127085102846742,0.0217517102573411,0.127085102846742,"OI","GOM"
"SL18-SF-17-MG32","SL18-SF-17-MG3",0.00946714908441668,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00369676190582265,0.999999999320068,"Ne60",0.00369676190582265,0.00946714908441668,0.00369676190582265,0.00946714908441668,"SF","GOM"
"SL18-NL-7-MG12","SL18-NL-7-MG1",-0.0622866834380275,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00000270821368797902,0.999999999320068,"Ne60",0.00000270821368797902,-0.0622866834380275,0.00000270821368797902,-0.0622866834380275,"NL","GOM"
"SL18-SF-13-MG14","SL18-SF-13-MG1",0.0626467056521333,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00410418867817203,0.999999999320068,"Ne60",0.00410418867817203,0.0626467056521333,0.00410418867817203,0.0626467056521333,"SF","GOM"
"SA18-CB-2-MG22","SA18-CB-2-MG2",0.0483566473930811,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00000718322345096866,0.999999999320068,"Ne60",0.00000718322345096866,0.0483566473930811,0.00000718322345096866,0.0483566473930811,"CB","GOM"
"SL18-NL-2-MG12","SL18-NL-2-MG1",-0.128834379738126,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000242523178056942,0.999999999320068,"Ne60",0.000000242523178056942,-0.128834379738126,0.000000242523178056942,-0.128834379738126,"NL","GOM"
"SL18-CC-1-MG32","SL18-CC-1-MG3",0.0704497023770066,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00866256018643806,0.999999999320068,"Ne60",0.00866256018643806,0.0704497023770066,0.00866256018643806,0.0704497023770066,"CC","GOM"
"SL18-NC-10-MG32","SL18-NC-10-MG3",-0.0927528435871675,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00000018421288663752,0.999999999320068,"Ne60",0.00000018421288663752,-0.0927528435871675,0.00000018421288663752,-0.0927528435871675,"NC","GOM"
"SA18-CB-7-MG32","SA18-CB-7-MG3",0.203899682166795,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.014275219720047,0.999999999320068,"Ne60",0.014275219720047,0.203899682166795,0.014275219720047,0.203899682166795,"CB","GOM"
"SL18-OI-14-MG12","SL18-OI-14-MG1",0.0499930721221734,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00861646526087927,0.999999999320068,"Ne60",0.00861646526087927,0.0499930721221734,0.00861646526087927,0.0499930721221734,"OI","GOM"
"SL18-CC-3-MG12","SL18-CC-3-MG1",0.0924884218955678,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000315367375730778,0.999999999320068,"Ne60",0.000000315367375730778,0.0924884218955678,0.000000315367375730778,0.0924884218955678,"CC","GOM"
"SL18-CC-4-MG112","SL18-CC-4-MG11",-0.0212220922158046,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000312045905315966,0.999999999320068,"Ne60",0.000000312045905315966,-0.0212220922158046,0.000000312045905315966,-0.0212220922158046,"CC","GOM"
"SL18-JS-5-MG32","SL18-JS-5-MG3",-0.0172965827108776,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.0058704430591933,0.999999999320068,"Ne60",0.0058704430591933,-0.0172965827108776,0.0058704430591933,-0.0172965827108776,"JS","GOM"
"SL18-JS-9-MG12","SL18-JS-9-MG1",-0.0927195670642506,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00000123598994232632,0.999999999320068,"Ne60",0.00000123598994232632,-0.0927195670642506,0.00000123598994232632,-0.0927195670642506,"JS","GOM"
"SL18-NC-1-MG12","SL18-NC-1-MG1",-0.075874842603367,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000293983744173742,0.999999999320068,"Ne60",0.000000293983744173742,-0.075874842603367,0.000000293983744173742,-0.075874842603367,"NC","GOM"
"SA18-CB-1-MG122","SA18-CB-1-MG12",0.00383743531078458,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000290343732724323,0.999999999320068,"Ne60",0.000000290343732724323,0.00383743531078458,0.000000290343732724323,0.00383743531078458,"CB","GOM"
"SL18-JS-5-MG22","SL18-JS-5-MG2",-0.0623820726317559,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000920611973001831,0.999999999320068,"Ne60",0.000000920611973001831,-0.0623820726317559,0.000000920611973001831,-0.0623820726317559,"JS","GOM"
"SA18-CB-10-MG32","SA18-CB-10-MG3",0.197570151468214,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.0110357228472425,0.999999999320068,"Ne60",0.0110357228472425,0.197570151468214,0.0110357228472425,0.197570151468214,"CB","GOM"
"SL18-JS-6-MG32","SL18-JS-6-MG3",0.0428402336224295,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00841015589360012,0.999999999320068,"Ne60",0.00841015589360012,0.0428402336224295,0.00841015589360012,0.0428402336224295,"JS","GOM"
"SL18-LD-2-MG22","SL18-LD-2-MG2",-0.0854210384053058,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000280640959026179,0.999999999320068,"Ne60",0.000000280640959026179,-0.0854210384053058,0.000000280640959026179,-0.0854210384053058,"LD","GOM"
"SL18-JS-6-MG22","SL18-JS-6-MG2",0.0390839402568276,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.012926114577945,0.999999999320068,"Ne60",0.012926114577945,0.0390839402568276,0.012926114577945,0.0390839402568276,"JS","GOM"
"SL18-OI-2-MG22","SL18-OI-2-MG2",-0.0620110646740354,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000209947162428211,0.999999999320068,"Ne60",0.000000209947162428211,-0.0620110646740354,0.000000209947162428211,-0.0620110646740354,"OI","GOM"
"SL18-JS-19-MG22","SL18-JS-19-MG2",-0.0821822789987452,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000179772117293481,0.999999999320068,"Ne60",0.000000179772117293481,-0.0821822789987452,0.000000179772117293481,-0.0821822789987452,"JS","GOM"
"SL18-OD-6-MG22","SL18-OD-6-MG2",-0.0649366179881073,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000253175082563058,0.999999999320068,"Ne60",0.000000253175082563058,-0.0649366179881073,0.000000253175082563058,-0.0649366179881073,"OD","GOM"
"SL18-NC-15-MG12","SL18-NC-15-MG1",-0.0725869244614364,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000686195311725085,0.999999999320068,"Ne60",0.000000686195311725085,-0.0725869244614364,0.000000686195311725085,-0.0725869244614364,"NC","GOM"
"SA18-CB-4-MG22","SA18-CB-4-MG2",0.132690877893239,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00993636748442761,0.999999999320068,"Ne60",0.00993636748442761,0.132690877893239,0.00993636748442761,0.132690877893239,"CB","GOM"
"SL18-OD-6-MG12","SL18-OD-6-MG1",-0.0266381398137347,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000272411386048636,0.999999999320068,"Ne60",0.000272411386048636,-0.0266381398137347,0.000272411386048636,-0.0266381398137347,"OD","GOM"
"SA18-CB-1-MG132","SA18-CB-1-MG13",0.0655368529266317,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000343283635343974,0.999999999320068,"Ne60",0.000343283635343974,0.0655368529266317,0.000343283635343974,0.0655368529266317,"CB","GOM"
"SL18-OI-4-MG32","SL18-OI-4-MG3",-0.0383768338175618,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000103100015484558,0.999999999320068,"Ne60",0.000000103100015484558,-0.0383768338175618,0.000000103100015484558,-0.0383768338175618,"OI","GOM"
"SL18-NL-5-MG22","SL18-NL-5-MG2",-0.0282962519214967,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00000303232856323925,0.999999999320068,"Ne60",0.00000303232856323925,-0.0282962519214967,0.00000303232856323925,-0.0282962519214967,"NL","GOM"
"SL18-NC-9-MG22","SL18-NC-9-MG2",-0.0038979295889278,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00786447875547231,0.999999999320068,"Ne60",0.00786447875547231,-0.0038979295889278,0.00786447875547231,-0.0038979295889278,"NC","GOM"
"SL18-OI-11-MG42","SL18-OI-11-MG4",-0.044965479375791,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000150490756171445,0.999999999320068,"Ne60",0.000000150490756171445,-0.044965479375791,0.000000150490756171445,-0.044965479375791,"OI","GOM"
"SL18-NC-2-MG12","SL18-NC-2-MG1",0.14193468563409,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.0285952449579224,0.999999999320068,"Ne60",0.0285952449579224,0.14193468563409,0.0285952449579224,0.14193468563409,"NC","GOM"
"SL18-JS-11-MG32","SL18-JS-11-MG3",-0.0553031347290177,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.0000038172379047645,0.999999999320068,"Ne60",0.0000038172379047645,-0.0553031347290177,0.0000038172379047645,-0.0553031347290177,"JS","GOM"
"SL18-JS-9-MG22","SL18-JS-9-MG2",-0.119728186335792,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000166001852852378,0.999999999320068,"Ne60",0.000000166001852852378,-0.119728186335792,0.000000166001852852378,-0.119728186335792,"JS","GOM"
"SL18-JS-19-MG12","SL18-JS-19-MG1",0.0184132206965601,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.014865374099135,0.999999999320068,"Ne60",0.014865374099135,0.0184132206965601,0.014865374099135,0.0184132206965601,"JS","GOM"
"SL18-OD-3-MG12","SL18-OD-3-MG1",-0.0426428871506897,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00000180381083180871,0.999999999320068,"Ne60",0.00000180381083180871,-0.0426428871506897,0.00000180381083180871,-0.0426428871506897,"OD","GOM"
"SA18-CB-3-MG12","SA18-CB-3-MG1",0.0757546563746573,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00472983471713655,0.999999999320068,"Ne60",0.00472983471713655,0.0757546563746573,0.00472983471713655,0.0757546563746573,"CB","GOM"
"SL18-OD-6-MG32","SL18-OD-6-MG3",-0.0206410588051275,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00197421676699237,0.999999999320068,"Ne60",0.00197421676699237,-0.0206410588051275,0.00197421676699237,-0.0206410588051275,"OD","GOM"
"SA18-CB-3-MG22","SA18-CB-3-MG2",0.0395807510754575,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000715678437654771,0.999999999320068,"Ne60",0.000000715678437654771,0.0395807510754575,0.000000715678437654771,0.0395807510754575,"CB","GOM"
"SL18-NC-12-MG12","SL18-NC-12-MG1",-0.0775926582919461,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000300508964350654,0.999999999320068,"Ne60",0.000000300508964350654,-0.0775926582919461,0.000000300508964350654,-0.0775926582919461,"NC","GOM"
"SL18-JS-11-MG22","SL18-JS-11-MG2",-0.0878074634051609,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000424484843220281,0.999999999320068,"Ne60",0.000000424484843220281,-0.0878074634051609,0.000000424484843220281,-0.0878074634051609,"JS","GOM"
"SL18-CC-6-MG22","SL18-CC-6-MG2",0.0321862883506499,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.0000135366195193068,0.999999999320068,"Ne60",0.0000135366195193068,0.0321862883506499,0.0000135366195193068,0.0321862883506499,"CC","GOM"
"SL18-OI-17-MG12","SL18-OI-17-MG1",-0.0310200350507777,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000194218975033026,0.999999999320068,"Ne60",0.000000194218975033026,-0.0310200350507777,0.000000194218975033026,-0.0310200350507777,"OI","GOM"
"SL18-CC-7-MG12","SL18-CC-7-MG1",-0.0792245436239437,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000183743382249982,0.999999999320068,"Ne60",0.000000183743382249982,-0.0792245436239437,0.000000183743382249982,-0.0792245436239437,"CC","GOM"
"SL18-JS-6-MG12","SL18-JS-6-MG1",-0.0569503397015123,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000279162533459892,0.999999999320068,"Ne60",0.000000279162533459892,-0.0569503397015123,0.000000279162533459892,-0.0569503397015123,"JS","GOM"
"SL18-LD-13-MG32","SL18-LD-13-MG3",-0.0364996963539194,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00406305461201087,0.999999999320068,"Ne60",0.00406305461201087,-0.0364996963539194,0.00406305461201087,-0.0364996963539194,"LD","GOM"
"SL18-OI-16-MG22","SL18-OI-16-MG2",-0.0783086525866318,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000190779197978908,0.999999999320068,"Ne60",0.000000190779197978908,-0.0783086525866318,0.000000190779197978908,-0.0783086525866318,"OI","GOM"
"SL18-LL-9-MG42","SL18-LL-9-MG4",0.00417595888575001,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00771016396194776,0.999999999320068,"Ne60",0.00771016396194776,0.00417595888575001,0.00771016396194776,0.00417595888575001,"LL","GOM"
"SL18-NL-7-MG22","SL18-NL-7-MG2",-0.0492323802833926,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00118746660594623,0.999999999320068,"Ne60",0.00118746660594623,-0.0492323802833926,0.00118746660594623,-0.0492323802833926,"NL","GOM"
"SL18-NC-11-MG22","SL18-NC-11-MG2",-0.0794772111306795,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000000146996821954116,0.999999999320068,"Ne60",0.000000146996821954116,-0.0794772111306795,0.000000146996821954116,-0.0794772111306795,"NC","GOM"
"SL18-LD-1-MG12","SL18-LD-1-MG1",-0.0285498439144674,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00000353134901441119,0.999999999320068,"Ne60",0.00000353134901441119,-0.0285498439144674,0.00000353134901441119,-0.0285498439144674,"LD","GOM"
"SL18-OI-11-FG12","SL18-OI-11-FG1",0.0138284739281569,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00185066163292473,0.999999999320068,"Ne60",0.00185066163292473,0.0138284739281569,0.00185066163292473,0.0138284739281569,"OI","GOM"
"SL18-OI-17-FG22","SL18-OI-17-FG2",-0.0208675980612339,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.000000201261779788098,0.999999999320068,"Ne60",0.000000201261779788098,-0.0208675980612339,0.000000201261779788098,-0.0208675980612339,"OI","GOM"
"SL18-OI-18-FG32","SL18-OI-18-FG3",-0.0119085390764069,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00000140788202855811,0.999999999320068,"Ne60",0.00000140788202855811,-0.0119085390764069,0.00000140788202855811,-0.0119085390764069,"OI","GOM"
"SL18-OI-18-FG52","SL18-OI-18-FG5",-0.0194471328959542,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.000000335606220447726,0.999999999320068,"Ne60",0.000000335606220447726,-0.0194471328959542,0.000000335606220447726,-0.0194471328959542,"OI","GOM"
"SL18-OI-18-FG62","SL18-OI-18-FG6",-0.00992273671914051,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00000209269744013852,0.999999999320068,"Ne60",0.00000209269744013852,-0.00992273671914051,0.00000209269744013852,-0.00992273671914051,"OI","GOM"
"SL18-OI-7-FG32","SL18-OI-7-FG3",0.0377368343487377,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00000122574061371174,0.999999999320068,"Ne60",0.00000122574061371174,0.0377368343487377,0.00000122574061371174,0.0377368343487377,"OI","GOM"
"SL18-SF-17-FG12","SL18-SF-17-FG1",0.0109977011800885,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00125413115676536,0.999999999320068,"Ne60",0.00125413115676536,0.0109977011800885,0.00125413115676536,0.0109977011800885,"SF","GOM"
"SL18-SF-17-FG32","SL18-SF-17-FG3",0.00997063642951156,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.000967500487848308,0.999999999320068,"Ne60",0.000967500487848308,0.00997063642951156,0.000967500487848308,0.00997063642951156,"SF","GOM"
"SA18-CB-10-FG22","SA18-CB-10-FG2",0.165412441980794,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00000213360566211204,0.999999999320068,"Ne60",0.00000213360566211204,0.165412441980794,0.00000213360566211204,0.165412441980794,"CB","GOM"
"SL18-LD-1-FG32","SL18-LD-1-FG3",-0.0305855389271986,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00000165096111328709,0.999999999320068,"Ne60",0.00000165096111328709,-0.0305855389271986,0.00000165096111328709,-0.0305855389271986,"LD","GOM"
"SL18-LD-4-FG12","SL18-LD-4-FG1",-0.00714055057106322,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.0000174984322017915,0.999999999320068,"Ne60",0.0000174984322017915,-0.00714055057106322,0.0000174984322017915,-0.00714055057106322,"LD","GOM"
"SL18-LD-4-FG22","SL18-LD-4-FG2",-0.00725250825270431,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.0000161030964668065,0.999999999320068,"Ne60",0.0000161030964668065,-0.00725250825270431,0.0000161030964668065,-0.00725250825270431,"LD","GOM"
"SL18-LD-5-FG12","SL18-LD-5-FG1",-0.0239530614174372,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.000203565431808489,0.999999999320068,"Ne60",0.000203565431808489,-0.0239530614174372,0.000203565431808489,-0.0239530614174372,"LD","GOM"
"SL18-NL-10-FG32","SL18-NL-10-FG3",-0.0307879056728774,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00562792084178115,0.999999999320068,"Ne60",0.00562792084178115,-0.0307879056728774,0.00562792084178115,-0.0307879056728774,"NL","GOM"
"SL18-NL-3-FG22","SL18-NL-3-FG2",-0.0188092438633922,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00562533635314874,0.999999999320068,"Ne60",0.00562533635314874,-0.0188092438633922,0.00562533635314874,-0.0188092438633922,"NL","GOM"
"SL18-OI-5-FG52","SL18-OI-5-FG5",-0.0538052971106403,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.0000002429446492396,0.999999999320068,"Ne60",0.0000002429446492396,-0.0538052971106403,0.0000002429446492396,-0.0538052971106403,"OI","GOM"
"SL18-NC-11-FG12","SL18-NC-11-FG1",-0.0764693286672149,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.000000304318417628155,0.999999999320068,"Ne60",0.000000304318417628155,-0.0764693286672149,0.000000304318417628155,-0.0764693286672149,"NC","GOM"
"SL18-CC-11-FG32","SL18-CC-11-FG3",0.153717948286917,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.0201689087985977,0.999999999320068,"Ne60",0.0201689087985977,0.153717948286917,0.0201689087985977,0.153717948286917,"CC","GOM"
"SL18-CC-1-FG32","SL18-CC-1-FG3",0.00933943116017963,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00000059874652896758,0.999999999320068,"Ne60",0.00000059874652896758,0.00933943116017963,0.00000059874652896758,0.00933943116017963,"CC","GOM"
"SL18-OD-5-FG32","SL18-OD-5-FG3",-0.050371872974409,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.000169573770674037,0.999999999320068,"Ne60",0.000169573770674037,-0.050371872974409,0.000169573770674037,-0.050371872974409,"OD","GOM"
"SL18-LL-9-FG62","SL18-LL-9-FG6",-0.066820731379496,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.000000175963917199865,0.999999999320068,"Ne60",0.000000175963917199865,-0.066820731379496,0.000000175963917199865,-0.066820731379496,"LL","GOM"
"SL18-OI-15-FG22","SL18-OI-15-FG2",0.0464195114191896,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.000938975198072861,0.999999999320068,"Ne60",0.000938975198072861,0.0464195114191896,0.000938975198072861,0.0464195114191896,"OI","GOM"
"SA18-CB-5-FG42","SA18-CB-5-FG4",0.0131268454823405,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.0000127130491166125,0.999999999320068,"Ne60",0.0000127130491166125,0.0131268454823405,0.0000127130491166125,0.0131268454823405,"CB","GOM"
"SL18-OI-4-FG22","SL18-OI-4-FG2",0.0991270178611593,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.0177059243513879,0.999999999320068,"Ne60",0.0177059243513879,0.0991270178611593,0.0177059243513879,0.0991270178611593,"OI","GOM"
"SL18-CC-8-FG22","SL18-CC-8-FG2",0.0285959927875101,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00987067485077887,0.999999999320068,"Ne60",0.00987067485077887,0.0285959927875101,0.00987067485077887,0.0285959927875101,"CC","GOM"
"SL18-OI-6-FG32","SL18-OI-6-FG3",0.0615482529181116,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.0001594657551383,0.999999999320068,"Ne60",0.0001594657551383,0.0615482529181116,0.0001594657551383,0.0615482529181116,"OI","GOM"
"SL18-CC-9-FG32","SL18-CC-9-FG3",-0.0310006029745506,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.0000011351441349317,0.999999999320068,"Ne60",0.0000011351441349317,-0.0310006029745506,0.0000011351441349317,-0.0310006029745506,"CC","GOM"
"SL18-NC-9-FG22","SL18-NC-9-FG2",-0.0305358941819883,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00000206520233219516,0.999999999320068,"Ne60",0.00000206520233219516,-0.0305358941819883,0.00000206520233219516,-0.0305358941819883,"NC","GOM"
"SL18-LD-9-FG42","SL18-LD-9-FG4",0.00641221288779348,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00267218624399635,0.999999999320068,"Ne60",0.00267218624399635,0.00641221288779348,0.00267218624399635,0.00641221288779348,"LD","GOM"
