"","fndRow","",""
"SL18-SF-17-FG2",96,60,NA
"SL18-JS-5-FG1",97,36,NA
"SL18-OD-5-FG3",98,58,NA
"SL18-SF-13-FG1",99,61,NA
"SL18-LL-9-FG6",100,62,NA
"SL18-OI-15-FG2",101,5,NA
"SA18-CB-2-FG3",102,63,NA
"SL18-NL-2-FG3",103,42,NA
"SA18-CB-5-FG4",104,64,NA
"SL18-CC-3-FG1",105,21,NA
"SL18-NC-10-FG1",106,39,NA
"SL18-OI-17-FG4",107,7,NA
"SL18-CC-3-FG2",108,21,NA
"SL18-CC-1-FG1",109,19,NA
"SL18-OI-4-FG2",110,1,NA
"SL18-CC-8-FG2",111,26,NA
"SL18-OI-6-FG2",112,3,NA
"SL18-LD-2-FG2",113,65,NA
"SL18-CC-12-FG2",114,30,NA
"SL18-NC-10-FG3",115,39,NA
"SL18-NL-3-FG3",116,43,NA
"SL18-OI-6-FG3",117,3,NA
"SL18-CC-8-FG1",118,26,NA
"SL18-CC-9-FG3",119,27,NA
"SL18-NC-9-FG2",120,40,NA
"SL18-LD-9-FG4",121,13,NA
"SL18-OI-9-FG4",122,66,NA
"SL18-NC-5-FG2",123,34,NA
"SL18-CC-6-FG3",124,24,NA
"SL18-NL-7-FG4",125,45,NA
"SL18-NL-3-FG1",126,43,NA
"SL18-CC-3-FG3",127,21,NA
"SL18-CC-6-FG2",128,24,NA
"SL18-JS-19-FG3",129,49,NA
"SL18-NC-1-FG1",130,33,NA
"SL18-NC-15-FG3",131,67,NA
"SL18-LL-9-FG2",132,62,NA
"SA18-CB-4-FG6",133,68,NA
"SA18-CB-5-FG6",134,64,NA
"SL18-OI-17-FG1",135,7,NA
"SL18-JS-9-FG3",136,37,NA
"SL18-SF-13-FG2",137,61,NA
"SL18-JS-19-FG2",138,49,NA
"SL18-CC-6-FG1",139,24,NA
"SL18-NL-5-FG1",140,44,NA
"SL18-NC-8-FG1",141,38,NA
"SL18-JS-5-FG2",142,36,NA
"SL18-CC-10-FG4",143,28,NA
"SL18-NC-5-FG3",144,34,NA
"SL18-OI-16-FG2",145,6,NA
"SA18-CB-7-FG1",146,69,NA
"SL18-CC-1-MG3",147,19,NA
"SL18-NC-10-MG3",148,39,NA
"SA18-CB-7-MG3",149,69,NA
"SL18-OI-16-MG1",150,6,NA
"SL18-NL-2-MG1",151,42,NA
"SA18-CB-10-MG1",152,70,NA
"SL18-LD-13-MG2",153,15,NA
"SL18-OI-14-MG1",154,71,NA
"SL18-CC-3-MG1",155,21,NA
"SA18-CB-3-MG3",156,72,NA
"SL18-CC-4-MG11",157,22,NA
"SL18-JS-16-MG1",158,50,NA
"SA18-CB-4-MG3",159,68,NA
"SL18-CC-8-MG2",160,26,NA
"SL18-OI-9-MG2",161,66,NA
"SL18-JS-5-MG3",162,36,NA
"SL18-JS-9-MG1",163,37,NA
"SA18-CB-2-MG3",164,63,NA
"SL18-OI-15-MG2",165,5,NA
"SL18-NC-1-MG1",166,33,NA
"SL18-LD-2-MG4",167,65,NA
"SA18-CB-1-MG12",168,73,NA
"SL18-JS-5-MG2",169,36,NA
"SA18-CB-7-MG1",170,69,NA
"SA18-CB-10-MG3",171,70,NA
"SL18-NC-9-MG1",172,40,NA
"SA18-CB-4-MG1",173,68,NA
"SL18-JS-6-MG3",174,35,NA
"SL18-LD-2-MG2",175,65,NA
"SL18-NC-5-MG1",176,34,NA
"SL18-JS-6-MG2",177,35,NA
"SL18-OI-16-MG3",178,6,NA
"SL18-OI-2-MG2",179,74,NA
"SL18-JS-19-MG2",180,49,NA
"SL18-OD-6-MG2",181,75,NA
"SL18-NC-15-MG1",182,67,NA
"SA18-CB-4-MG2",183,68,NA
"SL18-OD-6-MG1",184,75,NA
"SL18-SF-19-MG1",185,76,NA
"SL18-OI-15-MG3",186,5,NA
"SL18-NC-2-MG3",187,32,NA
"SA18-CB-1-MG13",188,73,NA
"SL18-OI-4-MG3",189,1,NA
"SL18-NL-5-MG2",190,44,NA
"SL18-LD-9-MG1",191,13,NA
"SL18-NC-9-MG2",192,40,NA
"SL18-CC-11-MG5",193,29,NA
"SL18-OI-7-MG1",194,77,NA
"SL18-OI-11-MG4",195,4,NA
"SA18-CB-7-MG2",196,69,NA
"SL18-JS-9-MG3",197,37,NA
"SL18-NC-10-MG2",198,39,NA
"SL18-NC-2-MG1",199,32,NA
"SL18-JS-11-MG3",200,51,NA
"SL18-OI-6-MG2",201,3,NA
"SL18-OI-11-MG3",202,4,NA
"SL18-OI-18-MG3",203,8,NA
"SL18-JS-9-MG2",204,37,NA
"SL18-NC-15-MG3",205,67,NA
"SL18-JS-19-MG1",206,49,NA
"SL18-OD-3-MG1",207,78,NA
"SL18-NC-5-MG3",208,34,NA
"SL18-OI-14-MG2",209,71,NA
"SA18-CB-3-MG1",210,72,NA
"SL18-OD-6-MG3",211,75,NA
"SA18-CB-3-MG2",212,72,NA
"SL18-NC-12-MG3",213,41,NA
"SL18-CC-1-MG2",214,19,NA
"SL18-NC-12-MG1",215,41,NA
"SA18-CB-5-MG3",216,64,NA
"SL18-JS-11-MG2",217,51,NA
"SL18-CC-6-MG2",218,24,NA
"SL18-OI-17-MG1",219,7,NA
"SL18-CC-7-MG1",220,25,NA
"SL18-OI-4-MG1",221,1,NA
"SL18-JS-6-MG1",222,35,NA
"SL18-LD-13-MG3",223,15,NA
"SL18-CC-2-MG5",224,20,NA
"SL18-OI-7-MG3",225,77,NA
"SL18-OI-16-MG2",226,6,NA
"SL18-NC-8-MG2",227,38,NA
"SL18-LL-9-MG4",228,62,NA
"SL18-NL-7-MG2",229,45,NA
"SL18-OI-5-MG3",230,2,NA
"SL18-NC-2-MG2",231,32,NA
"SL18-OI-18-MG1",232,8,NA
"SL18-NC-11-MG2",233,57,NA
"SL18-LD-1-MG1",234,9,NA
"SL18-OI-11-FG3xSL18-CC-1-MG3",235,79,147
"SL18-JS-16-FG3xSL18-NC-10-MG3",236,80,148
"SL18-OI-5-FG5xSA18-CB-7-MG3",237,81,149
"SL18-CC-1-FG2xSL18-OI-16-MG1",238,82,150
"SL18-NC-11-FG1xSL18-NL-2-MG1",239,83,151
"SL18-CC-5-FG2xSA18-CB-10-MG1",240,84,152
"SL18-LD-13-FG2xSL18-LD-13-MG2",241,85,153
"SL18-CC-5-FG3xSL18-OI-14-MG1",242,86,154
"SL18-CC-11-FG3xSL18-CC-3-MG1",243,87,155
"SL18-CC-11-FG3xSA18-CB-3-MG3",244,87,156
"SL18-JS-16-FG1xSL18-CC-4-MG11",245,88,157
"SL18-CC-11-FG3xSL18-JS-16-MG1",246,87,158
"SL18-NC-12-FG2xSA18-CB-4-MG3",247,89,159
"SL18-OD-5-FG1xSL18-CC-8-MG2",248,90,160
"SL18-CC-1-FG3xSL18-OI-9-MG2",249,91,161
"SA18-CB-9-FG1xSL18-JS-5-MG3",250,92,162
"SL18-CC-5-FG1xSL18-JS-9-MG1",251,93,163
"SL18-OI-15-FG1xSA18-CB-2-MG3",252,94,164
"SL18-CC-12-FG3xSL18-OI-15-MG2",253,95,165
"SL18-SF-17-FG2xSL18-NC-1-MG1",254,96,166
"SL18-JS-5-FG1xSL18-LD-2-MG4",255,97,167
"SL18-OD-5-FG3xSA18-CB-1-MG12",256,98,168
"SL18-CC-5-FG3xSL18-JS-5-MG2",257,86,169
"SL18-SF-13-FG1xSA18-CB-7-MG1",258,99,170
"SL18-LL-9-FG6xSA18-CB-10-MG3",259,100,171
"SL18-OI-15-FG2xSA18-CB-2-MG3",260,101,164
"SA18-CB-2-FG3xSL18-NC-9-MG1",261,102,172
"SL18-NL-2-FG3xSA18-CB-4-MG1",262,103,173
"SA18-CB-5-FG4xSL18-CC-1-MG3",263,104,147
"SL18-CC-3-FG1xSL18-JS-6-MG3",264,105,174
"SL18-JS-16-FG1xSL18-LD-2-MG2",265,88,175
"SL18-NC-10-FG1xSL18-NC-5-MG1",266,106,176
"SL18-OI-17-FG4xSL18-JS-6-MG2",267,107,177
"SL18-CC-1-FG2xSL18-OI-16-MG3",268,82,178
"SA18-CB-2-FG3xSL18-OI-2-MG2",269,102,179
"SL18-CC-5-FG3xSL18-JS-19-MG2",270,86,180
"SL18-CC-3-FG2xSA18-CB-10-MG3",271,108,171
"SL18-CC-1-FG1xSL18-OI-16-MG3",272,109,178
"SL18-JS-16-FG3xSL18-OD-6-MG2",273,80,181
"SL18-OI-4-FG2xSL18-NC-15-MG1",274,110,182
"SL18-NC-12-FG2xSL18-OI-16-MG1",275,89,150
"SL18-CC-8-FG2xSL18-JS-5-MG3",276,111,162
"SL18-OI-4-FG2xSL18-JS-19-MG2",277,110,180
"SL18-OI-6-FG2xSA18-CB-4-MG2",278,112,183
"SL18-CC-3-FG1xSL18-JS-5-MG2",279,105,169
"SL18-CC-3-FG2xSL18-OD-6-MG1",280,108,184
"SL18-LD-2-FG2xSL18-SF-19-MG1",281,113,185
"SL18-LD-13-FG2xSA18-CB-7-MG1",282,85,170
"SL18-OI-6-FG2xSL18-LD-2-MG2",283,112,175
"SL18-CC-12-FG3xSL18-OI-15-MG3",284,95,186
"SL18-CC-11-FG3xSL18-NC-2-MG3",285,87,187
"SL18-CC-12-FG2xSL18-OI-15-MG2",286,114,165
"SL18-SF-17-FG2xSA18-CB-1-MG13",287,96,188
"SL18-SF-17-FG2xSL18-OI-4-MG3",288,96,189
"SL18-NC-10-FG3xSL18-NL-5-MG2",289,115,190
"SL18-CC-8-FG2xSL18-LD-9-MG1",290,111,191
"SL18-NL-3-FG3xSL18-NC-9-MG2",291,116,192
"SL18-OI-6-FG3xSL18-CC-11-MG5",292,117,193
"SL18-CC-8-FG1xSL18-OI-7-MG1",293,118,194
"SL18-JS-5-FG1xSL18-OI-14-MG1",294,97,154
"SL18-NC-10-FG1xSL18-OI-11-MG4",295,106,195
"SL18-SF-17-FG2xSA18-CB-7-MG2",296,96,196
"SL18-CC-9-FG3xSL18-JS-9-MG3",297,119,197
"SL18-CC-5-FG2xSL18-NC-10-MG2",298,84,198
"SL18-OI-11-FG3xSL18-NC-2-MG1",299,79,199
"SL18-NC-9-FG2xSL18-JS-11-MG3",300,120,200
"SL18-LD-9-FG4xSL18-OI-6-MG2",301,121,201
"SL18-CC-3-FG2xSL18-OI-11-MG3",302,108,202
"SL18-OI-9-FG4xSA18-CB-1-MG12",303,122,168
"SL18-CC-3-FG2xSA18-CB-4-MG2",304,108,183
"SL18-NC-5-FG2xSL18-JS-11-MG3",305,123,200
"SL18-CC-8-FG1xSL18-OI-18-MG3",306,118,203
"SL18-CC-6-FG3xSL18-JS-9-MG2",307,124,204
"SL18-NL-7-FG4xSA18-CB-1-MG12",308,125,168
"SL18-CC-1-FG1xSL18-NC-15-MG3",309,109,205
"SL18-CC-1-FG1xSL18-CC-4-MG11",310,109,157
"SL18-CC-5-FG2xSL18-NC-9-MG2",311,84,192
"SA18-CB-9-FG1xSL18-JS-19-MG1",312,92,206
"SL18-NL-3-FG1xSL18-OD-3-MG1",313,126,207
"SL18-CC-5-FG3xSA18-CB-1-MG12",314,86,168
"SL18-CC-8-FG2xSL18-NC-5-MG3",315,111,208
"SL18-CC-6-FG3xSL18-OI-14-MG2",316,124,209
"SL18-NC-12-FG2xSA18-CB-3-MG1",317,89,210
"SL18-CC-3-FG3xSL18-OD-6-MG3",318,127,211
"SL18-CC-6-FG2xSL18-OI-14-MG1",319,128,154
"SL18-JS-19-FG3xSA18-CB-3-MG2",320,129,212
"SL18-NC-12-FG2xSL18-NL-5-MG2",321,89,190
"SL18-JS-5-FG1xSA18-CB-1-MG12",322,97,168
"SL18-JS-16-FG3xSA18-CB-4-MG3",323,80,159
"SL18-OI-4-FG2xSA18-CB-7-MG2",324,110,196
"SL18-NC-1-FG1xSL18-NC-12-MG3",325,130,213
"SL18-NC-15-FG3xSL18-CC-1-MG2",326,131,214
"SL18-SF-17-FG2xSL18-NC-12-MG1",327,96,215
"SL18-NL-3-FG1xSA18-CB-7-MG2",328,126,196
"SL18-LL-9-FG2xSA18-CB-5-MG3",329,132,216
"SL18-SF-17-FG2xSA18-CB-7-MG3",330,96,149
"SA18-CB-4-FG6xSL18-JS-6-MG3",331,133,174
"SL18-CC-3-FG1xSL18-JS-11-MG2",332,105,217
"SA18-CB-5-FG6xSL18-CC-6-MG2",333,134,218
"SL18-JS-19-FG3xSL18-OI-17-MG1",334,129,219
"SL18-OI-17-FG4xSL18-CC-7-MG1",335,107,220
"SL18-OI-17-FG1xSL18-OI-4-MG1",336,135,221
"SL18-CC-6-FG2xSL18-OI-11-MG4",337,128,195
"SL18-JS-9-FG3xSA18-CB-10-MG1",338,136,152
"SL18-OI-6-FG3xSL18-JS-6-MG1",339,117,222
"SL18-SF-13-FG2xSL18-JS-11-MG3",340,137,200
"SL18-JS-19-FG3xSL18-LD-13-MG3",341,129,223
"SA18-CB-2-FG3xSL18-CC-2-MG5",342,102,224
"SA18-CB-9-FG1xSL18-OI-7-MG3",343,92,225
"SL18-CC-3-FG1xSL18-OI-16-MG2",344,105,226
"SL18-CC-8-FG1xSL18-NC-8-MG2",345,118,227
"SL18-SF-13-FG2xSA18-CB-2-MG3",346,137,164
"SL18-SF-13-FG2xSL18-JS-9-MG2",347,137,204
"SL18-JS-19-FG2xSA18-CB-10-MG3",348,138,171
"SL18-CC-6-FG1xSL18-JS-5-MG2",349,139,169
"SL18-CC-12-FG2xSL18-LL-9-MG4",350,114,228
"SL18-NL-3-FG1xSL18-OI-7-MG3",351,126,225
"SL18-NL-5-FG1xSL18-OI-14-MG1",352,140,154
"SL18-NC-8-FG1xSL18-NL-7-MG2",353,141,229
"SL18-JS-5-FG2xSL18-OI-5-MG3",354,142,230
"SL18-CC-10-FG4xSL18-NC-2-MG2",355,143,231
"SL18-NC-5-FG3xSL18-OI-2-MG2",356,144,179
"SL18-OI-16-FG2xSL18-OI-18-MG1",357,145,232
"SL18-CC-1-FG2xSL18-NC-11-MG2",358,82,233
"SL18-CC-12-FG3xSL18-NC-11-MG2",359,95,233
"SA18-CB-7-FG1xSL18-LD-1-MG1",360,146,234
"SL18-NC-10-FG3xSA18-CB-3-MG2",361,115,212
